customer_id,industry,segment,signup_date,subscription_id,plan_tier,mrr,start_date,end_date,status,logins_last_30_days,reports_generated,api_calls,ticket_count,avg_resolution_time,avg_csat,is_churned,engagement_risk_tier,tenure_days
CUST_03931,FinTech,Mid-Market,2022-04-16,SUB_03931,Starter,49,2022-04-16,,Active,47,11,651,3.0,46.666666666666664,3.6666666666666665,0,Healthy (16+ logins),625.0
CUST_03932,Logistics,Mid-Market,2023-04-20,SUB_03932,Pro,199,2023-04-20,,Active,36,13,900,4.0,42.75,3.5,0,Healthy (16+ logins),256.0
CUST_03933,Healthcare,SMB,2023-08-23,SUB_03933,Starter,49,2023-08-23,2024-01-13,Churned,4,1,166,2.0,37.5,4.5,1,High Risk (≤5 logins),143.0
CUST_03934,FinTech,SMB,2023-04-08,SUB_03934,Pro,199,2023-04-08,2024-03-03,Churned,3,1,142,2.0,31.0,4.5,1,High Risk (≤5 logins),330.0
CUST_03935,Healthcare,Enterprise,2023-04-28,SUB_03935,Pro,199,2023-04-28,,Active,27,6,492,2.0,45.0,3.0,0,Healthy (16+ logins),248.0
CUST_03936,Healthcare,SMB,2022-06-02,SUB_03936,Starter,49,2022-06-02,2023-02-03,Churned,0,0,71,2.0,23.0,3.0,1,High Risk (≤5 logins),246.0
CUST_03937,E-commerce,Mid-Market,2023-10-11,SUB_03937,Starter,49,2023-10-11,2024-05-27,Churned,1,0,343,3.0,38.666666666666664,4.333333333333333,1,High Risk (≤5 logins),229.0
CUST_03938,Healthcare,Mid-Market,2022-05-29,SUB_03938,Pro,199,2022-05-29,,Active,38,6,498,4.0,39.5,4.25,0,Healthy (16+ logins),582.0
CUST_03939,E-commerce,Mid-Market,2022-07-07,SUB_03939,Starter,49,2022-07-07,,Active,42,8,146,1.0,18.0,4.0,0,Healthy (16+ logins),543.0
CUST_03940,EdTech,SMB,2023-10-15,SUB_03940,Starter,49,2023-10-15,,Active,21,13,612,5.0,44.0,3.8,0,Healthy (16+ logins),78.0
CUST_03941,E-commerce,Mid-Market,2022-05-11,SUB_03941,Starter,49,2022-05-11,,Active,48,11,500,3.0,25.333333333333332,2.0,0,Healthy (16+ logins),600.0
CUST_03942,Logistics,Mid-Market,2023-03-28,SUB_03942,Pro,199,2023-03-28,,Active,9,5,337,4.0,31.75,4.5,0,Medium Risk (6-15 logins),279.0
CUST_03943,FinTech,SMB,2023-05-31,SUB_03943,Pro,199,2023-05-31,,Active,6,1,84,4.0,41.75,3.25,0,Medium Risk (6-15 logins),215.0
CUST_03944,EdTech,SMB,2023-05-06,SUB_03944,Starter,49,2023-05-06,,Active,45,4,816,1.0,24.0,3.0,0,Healthy (16+ logins),240.0
CUST_03945,EdTech,SMB,2023-04-21,SUB_03945,Starter,49,2023-04-21,2024-01-17,Churned,0,0,890,2.0,62.0,2.5,1,High Risk (≤5 logins),271.0
CUST_03946,Logistics,SMB,2022-09-20,SUB_03946,Pro,199,2022-09-20,,Active,24,2,806,3.0,51.666666666666664,4.0,0,Healthy (16+ logins),468.0
CUST_03947,E-commerce,SMB,2023-06-22,SUB_03947,Pro,199,2023-06-22,2023-08-03,Churned,3,0,845,2.0,23.0,4.0,1,High Risk (≤5 logins),42.0
CUST_03948,FinTech,SMB,2023-04-04,SUB_03948,Starter,49,2023-04-04,,Active,32,13,142,3.0,59.0,4.333333333333333,0,Healthy (16+ logins),272.0
CUST_03949,E-commerce,SMB,2023-06-20,SUB_03949,Pro,199,2023-06-20,,Active,22,13,890,6.0,36.666666666666664,2.5,0,Healthy (16+ logins),195.0
CUST_03950,Healthcare,SMB,2023-09-29,SUB_03950,Starter,49,2023-09-29,,Active,48,7,310,1.0,24.0,5.0,0,Healthy (16+ logins),94.0
CUST_03951,E-commerce,SMB,2023-11-15,SUB_03951,Starter,49,2023-11-15,,Active,43,8,368,4.0,50.5,3.0,0,Healthy (16+ logins),47.0
CUST_03952,EdTech,Mid-Market,2022-10-22,SUB_03952,Enterprise,999,2022-10-22,2023-06-15,Churned,1,0,40581,2.0,24.5,4.0,1,High Risk (≤5 logins),236.0
CUST_03953,FinTech,Enterprise,2023-03-11,SUB_03953,Enterprise,999,2023-03-11,,Active,19,5,28351,1.0,25.0,4.0,0,Healthy (16+ logins),296.0
CUST_03954,E-commerce,SMB,2022-10-02,SUB_03954,Starter,49,2022-10-02,,Active,43,1,812,2.0,37.5,3.5,0,Healthy (16+ logins),456.0
CUST_03955,FinTech,SMB,2023-08-11,SUB_03955,Starter,49,2023-08-11,2024-05-28,Churned,0,1,970,6.0,31.0,3.1666666666666665,1,High Risk (≤5 logins),291.0
CUST_03956,FinTech,SMB,2022-11-04,SUB_03956,Starter,49,2022-11-04,2023-03-10,Churned,2,1,440,4.0,38.5,2.75,1,High Risk (≤5 logins),126.0
CUST_03957,Healthcare,Mid-Market,2023-01-11,SUB_03957,Starter,49,2023-01-11,,Active,7,11,66,1.0,24.0,3.0,0,Medium Risk (6-15 logins),355.0
CUST_03958,Healthcare,Mid-Market,2022-06-07,SUB_03958,Starter,49,2022-06-07,,Active,23,8,733,2.0,53.0,4.5,0,Healthy (16+ logins),573.0
CUST_03959,EdTech,Enterprise,2022-07-23,SUB_03959,Starter,49,2022-07-23,,Active,27,13,773,3.0,39.666666666666664,4.0,0,Healthy (16+ logins),527.0
CUST_03960,Logistics,SMB,2023-10-23,SUB_03960,Enterprise,999,2023-10-23,,Active,23,10,29967,2.0,42.0,4.5,0,Healthy (16+ logins),70.0
CUST_03961,FinTech,Enterprise,2022-03-16,SUB_03961,Pro,199,2022-03-16,,Active,22,2,926,0.0,0.0,5.0,0,Healthy (16+ logins),656.0
CUST_03962,Logistics,SMB,2023-01-15,SUB_03962,Pro,199,2023-01-15,,Active,34,11,533,2.0,28.0,4.0,0,Healthy (16+ logins),351.0
CUST_03963,EdTech,Mid-Market,2022-10-31,SUB_03963,Pro,199,2022-10-31,,Active,43,9,340,3.0,41.0,4.333333333333333,0,Healthy (16+ logins),427.0
CUST_03964,FinTech,SMB,2022-03-03,SUB_03964,Starter,49,2022-03-03,,Active,23,11,677,3.0,40.0,3.6666666666666665,0,Healthy (16+ logins),669.0
CUST_03965,FinTech,Mid-Market,2023-07-24,SUB_03965,Starter,49,2023-07-24,2023-11-01,Churned,3,0,101,2.0,42.5,4.5,1,High Risk (≤5 logins),100.0
CUST_03966,Logistics,SMB,2022-04-18,SUB_03966,Starter,49,2022-04-18,2023-03-16,Churned,2,0,313,4.0,43.0,3.25,1,High Risk (≤5 logins),332.0
CUST_03967,E-commerce,Mid-Market,2022-07-06,SUB_03967,Pro,199,2022-07-06,,Active,38,1,965,2.0,53.0,3.5,0,Healthy (16+ logins),544.0
CUST_03968,Healthcare,Mid-Market,2022-08-17,SUB_03968,Starter,49,2022-08-17,,Active,28,9,924,1.0,12.0,4.0,0,Healthy (16+ logins),502.0
CUST_03969,E-commerce,SMB,2022-02-17,SUB_03969,Pro,199,2022-02-17,,Active,22,8,951,2.0,44.5,5.0,0,Healthy (16+ logins),683.0
CUST_03970,Logistics,SMB,2022-09-25,SUB_03970,Pro,199,2022-09-25,2023-06-11,Churned,2,1,109,4.0,32.5,3.5,1,High Risk (≤5 logins),259.0
CUST_03971,Healthcare,Mid-Market,2022-09-11,SUB_03971,Starter,49,2022-09-11,,Active,40,1,906,1.0,59.0,5.0,0,Healthy (16+ logins),477.0
CUST_03972,E-commerce,SMB,2022-03-28,SUB_03972,Starter,49,2022-03-28,2023-02-20,Churned,0,0,431,2.0,53.0,3.5,1,High Risk (≤5 logins),329.0
CUST_03973,Healthcare,SMB,2022-06-30,SUB_03973,Pro,199,2022-06-30,2022-08-30,Churned,1,0,341,2.0,34.0,4.5,1,High Risk (≤5 logins),61.0
CUST_03974,FinTech,SMB,2022-01-25,SUB_03974,Enterprise,999,2022-01-25,2022-10-31,Churned,1,1,32114,2.0,47.0,5.0,1,High Risk (≤5 logins),279.0
CUST_03975,E-commerce,SMB,2023-01-23,SUB_03975,Pro,199,2023-01-23,,Active,45,5,178,3.0,42.0,3.0,0,Healthy (16+ logins),343.0
CUST_03976,Healthcare,SMB,2022-08-10,SUB_03976,Starter,49,2022-08-10,,Active,42,13,678,0.0,0.0,5.0,0,Healthy (16+ logins),509.0
CUST_03977,Healthcare,SMB,2023-02-01,SUB_03977,Pro,199,2023-02-01,,Active,40,6,133,4.0,19.75,4.25,0,Healthy (16+ logins),334.0
CUST_03978,Healthcare,SMB,2023-05-26,SUB_03978,Starter,49,2023-05-26,,Active,42,4,29,2.0,36.5,2.5,0,Healthy (16+ logins),220.0
CUST_03979,E-commerce,SMB,2023-07-15,SUB_03979,Enterprise,999,2023-07-15,2024-04-23,Churned,4,0,40369,6.0,49.666666666666664,4.0,1,High Risk (≤5 logins),283.0
CUST_03980,EdTech,Mid-Market,2023-03-16,SUB_03980,Pro,199,2023-03-16,,Active,26,9,472,3.0,44.333333333333336,4.0,0,Healthy (16+ logins),291.0
CUST_03981,E-commerce,Enterprise,2022-06-24,SUB_03981,Pro,199,2022-06-24,,Active,33,13,995,3.0,56.0,2.6666666666666665,0,Healthy (16+ logins),556.0
CUST_03982,Logistics,Mid-Market,2022-11-07,SUB_03982,Starter,49,2022-11-07,2023-08-22,Churned,1,0,384,3.0,26.0,3.6666666666666665,1,High Risk (≤5 logins),288.0
CUST_03983,E-commerce,SMB,2022-10-01,SUB_03983,Pro,199,2022-10-01,,Active,31,14,597,3.0,54.666666666666664,2.6666666666666665,0,Healthy (16+ logins),457.0
CUST_03984,Healthcare,Enterprise,2022-02-04,SUB_03984,Starter,49,2022-02-04,,Active,48,1,8,2.0,26.0,3.0,0,Healthy (16+ logins),696.0
CUST_03985,FinTech,SMB,2022-08-05,SUB_03985,Starter,49,2022-08-05,2023-03-04,Churned,4,0,940,5.0,35.2,4.4,1,High Risk (≤5 logins),211.0
CUST_03986,E-commerce,SMB,2023-11-03,SUB_03986,Starter,49,2023-11-03,,Active,44,9,135,5.0,48.8,4.2,0,Healthy (16+ logins),59.0
CUST_03987,E-commerce,Enterprise,2023-02-12,SUB_03987,Enterprise,999,2023-02-12,,Active,21,3,10992,0.0,0.0,5.0,0,Healthy (16+ logins),323.0
CUST_03988,Healthcare,Mid-Market,2023-06-03,SUB_03988,Pro,199,2023-06-03,2023-12-15,Churned,3,0,975,3.0,35.666666666666664,2.0,1,High Risk (≤5 logins),195.0
CUST_03989,FinTech,Mid-Market,2022-09-26,SUB_03989,Starter,49,2022-09-26,,Active,7,2,978,1.0,56.0,5.0,0,Medium Risk (6-15 logins),462.0
CUST_03990,FinTech,Mid-Market,2023-09-30,SUB_03990,Pro,199,2023-09-30,,Active,8,4,647,4.0,35.75,3.5,0,Medium Risk (6-15 logins),93.0
CUST_03991,Logistics,SMB,2023-04-20,SUB_03991,Starter,49,2023-04-20,,Active,44,4,651,8.0,37.875,4.375,0,Healthy (16+ logins),256.0
CUST_03992,E-commerce,SMB,2022-11-21,SUB_03992,Starter,49,2022-11-21,,Active,20,9,42,2.0,26.5,2.5,0,Healthy (16+ logins),406.0
CUST_03993,FinTech,Mid-Market,2022-12-22,SUB_03993,Starter,49,2022-12-22,,Active,15,4,104,5.0,36.8,4.2,0,Medium Risk (6-15 logins),375.0
CUST_03994,FinTech,SMB,2022-03-31,SUB_03994,Pro,199,2022-03-31,2022-05-03,Churned,0,0,823,1.0,39.0,3.0,1,High Risk (≤5 logins),33.0
CUST_03995,EdTech,SMB,2022-02-11,SUB_03995,Pro,199,2022-02-11,2022-08-04,Churned,0,0,30,3.0,43.333333333333336,4.333333333333333,1,High Risk (≤5 logins),174.0
CUST_03996,EdTech,Mid-Market,2022-12-31,SUB_03996,Starter,49,2022-12-31,,Active,35,4,681,2.0,33.5,2.0,0,Healthy (16+ logins),366.0
CUST_03997,FinTech,Mid-Market,2023-11-02,SUB_03997,Pro,199,2023-11-02,2024-05-14,Churned,4,0,672,1.0,71.0,4.0,1,High Risk (≤5 logins),194.0
CUST_03998,Logistics,SMB,2022-07-21,SUB_03998,Starter,49,2022-07-21,2022-12-02,Churned,4,0,786,2.0,44.0,2.5,1,High Risk (≤5 logins),134.0
CUST_03999,FinTech,Mid-Market,2023-01-01,SUB_03999,Pro,199,2023-01-01,,Active,43,2,764,1.0,61.0,3.0,0,Healthy (16+ logins),365.0
CUST_04000,Healthcare,Mid-Market,2022-10-15,SUB_04000,Starter,49,2022-10-15,,Active,5,3,218,1.0,62.0,5.0,0,High Risk (≤5 logins),443.0
CUST_04001,E-commerce,Mid-Market,2023-08-26,SUB_04001,Pro,199,2023-08-26,,Active,6,4,983,1.0,18.0,5.0,0,Medium Risk (6-15 logins),128.0
CUST_04002,Logistics,SMB,2023-04-26,SUB_04002,Pro,199,2023-04-26,2023-06-30,Churned,0,1,112,0.0,0.0,5.0,1,High Risk (≤5 logins),65.0
CUST_04003,Healthcare,SMB,2023-09-29,SUB_04003,Pro,199,2023-09-29,,Active,49,13,731,1.0,67.0,1.0,0,Healthy (16+ logins),94.0
CUST_04004,Logistics,SMB,2023-05-16,SUB_04004,Starter,49,2023-05-16,2024-04-23,Churned,4,1,694,2.0,37.0,4.0,1,High Risk (≤5 logins),343.0
CUST_04005,Healthcare,SMB,2023-09-30,SUB_04005,Pro,199,2023-09-30,,Active,7,10,259,2.0,38.5,5.0,0,Medium Risk (6-15 logins),93.0
CUST_04006,E-commerce,SMB,2022-02-21,SUB_04006,Starter,49,2022-02-21,2022-09-07,Churned,1,0,11,2.0,41.0,3.5,1,High Risk (≤5 logins),198.0
CUST_04007,E-commerce,SMB,2022-04-13,SUB_04007,Pro,199,2022-04-13,,Active,20,11,470,2.0,51.0,2.0,0,Healthy (16+ logins),628.0
CUST_04008,EdTech,SMB,2022-12-27,SUB_04008,Starter,49,2022-12-27,2023-02-02,Churned,2,1,339,3.0,41.333333333333336,3.3333333333333335,1,High Risk (≤5 logins),37.0
CUST_04009,Healthcare,Enterprise,2023-02-28,SUB_04009,Starter,49,2023-02-28,2023-06-23,Churned,4,1,871,2.0,48.5,4.0,1,High Risk (≤5 logins),115.0
CUST_04010,EdTech,SMB,2023-11-30,SUB_04010,Pro,199,2023-11-30,,Active,39,11,923,4.0,20.0,3.25,0,Healthy (16+ logins),32.0
CUST_04011,Healthcare,Mid-Market,2022-07-24,SUB_04011,Pro,199,2022-07-24,,Active,26,8,245,6.0,37.666666666666664,3.8333333333333335,0,Healthy (16+ logins),526.0
CUST_04012,EdTech,Mid-Market,2022-01-14,SUB_04012,Starter,49,2022-01-14,,Active,36,8,249,1.0,43.0,2.0,0,Healthy (16+ logins),717.0
CUST_04013,E-commerce,SMB,2023-09-08,SUB_04013,Enterprise,999,2023-09-08,2024-01-12,Churned,1,0,26233,4.0,49.5,3.25,1,High Risk (≤5 logins),126.0
CUST_04014,Logistics,Enterprise,2023-09-21,SUB_04014,Enterprise,999,2023-09-21,,Active,10,4,43824,1.0,58.0,3.0,0,Medium Risk (6-15 logins),102.0
CUST_04015,EdTech,SMB,2023-04-15,SUB_04015,Pro,199,2023-04-15,,Active,15,7,303,2.0,6.0,2.5,0,Medium Risk (6-15 logins),261.0
CUST_04016,Healthcare,SMB,2023-04-11,SUB_04016,Starter,49,2023-04-11,2024-03-20,Churned,2,1,887,1.0,40.0,5.0,1,High Risk (≤5 logins),344.0
CUST_04017,Healthcare,Mid-Market,2022-10-31,SUB_04017,Pro,199,2022-10-31,,Active,25,14,891,7.0,39.57142857142857,3.142857142857143,0,Healthy (16+ logins),427.0
CUST_04018,E-commerce,SMB,2023-08-28,SUB_04018,Starter,49,2023-08-28,,Active,26,3,512,0.0,0.0,5.0,0,Healthy (16+ logins),126.0
CUST_04019,Healthcare,Mid-Market,2023-03-03,SUB_04019,Starter,49,2023-03-03,2023-05-01,Churned,0,0,360,1.0,16.0,4.0,1,High Risk (≤5 logins),59.0
CUST_04020,FinTech,SMB,2023-10-18,SUB_04020,Enterprise,999,2023-10-18,,Active,25,14,49465,3.0,40.666666666666664,4.0,0,Healthy (16+ logins),75.0
CUST_04021,Logistics,Mid-Market,2022-04-20,SUB_04021,Enterprise,999,2022-04-20,,Active,49,6,44415,3.0,40.0,3.6666666666666665,0,Healthy (16+ logins),621.0
CUST_04022,EdTech,SMB,2023-11-06,SUB_04022,Enterprise,999,2023-11-06,,Active,24,1,15924,3.0,42.0,3.0,0,Healthy (16+ logins),56.0
CUST_04023,Logistics,Mid-Market,2023-07-19,SUB_04023,Starter,49,2023-07-19,,Active,13,9,606,3.0,42.666666666666664,3.6666666666666665,0,Medium Risk (6-15 logins),166.0
CUST_04024,E-commerce,SMB,2023-05-30,SUB_04024,Starter,49,2023-05-30,,Active,31,12,488,2.0,27.5,4.5,0,Healthy (16+ logins),216.0
CUST_04025,EdTech,Mid-Market,2022-03-09,SUB_04025,Starter,49,2022-03-09,,Active,33,2,293,1.0,58.0,4.0,0,Healthy (16+ logins),663.0
CUST_04026,EdTech,Mid-Market,2022-09-03,SUB_04026,Starter,49,2022-09-03,,Active,47,13,508,0.0,0.0,5.0,0,Healthy (16+ logins),485.0
CUST_04027,FinTech,SMB,2023-01-24,SUB_04027,Starter,49,2023-01-24,,Active,37,3,520,1.0,7.0,4.0,0,Healthy (16+ logins),342.0
CUST_04028,E-commerce,Mid-Market,2023-10-12,SUB_04028,Starter,49,2023-10-12,,Active,49,5,773,5.0,37.0,3.8,0,Healthy (16+ logins),81.0
CUST_04029,Healthcare,SMB,2022-11-04,SUB_04029,Pro,199,2022-11-04,,Active,5,3,325,4.0,52.5,4.5,0,High Risk (≤5 logins),423.0
CUST_04030,FinTech,Mid-Market,2022-12-18,SUB_04030,Pro,199,2022-12-18,,Active,7,3,252,3.0,43.0,4.333333333333333,0,Medium Risk (6-15 logins),379.0
CUST_04031,FinTech,SMB,2022-03-07,SUB_04031,Pro,199,2022-03-07,,Active,36,8,307,2.0,38.5,4.0,0,Healthy (16+ logins),665.0
CUST_04032,Logistics,Mid-Market,2023-04-05,SUB_04032,Pro,199,2023-04-05,,Active,24,14,322,2.0,26.0,3.5,0,Healthy (16+ logins),271.0
CUST_04033,Logistics,Mid-Market,2022-12-13,SUB_04033,Starter,49,2022-12-13,,Active,21,4,607,3.0,57.0,2.6666666666666665,0,Healthy (16+ logins),384.0
CUST_04034,Logistics,SMB,2022-11-21,SUB_04034,Starter,49,2022-11-21,2023-03-31,Churned,3,1,866,3.0,51.0,3.6666666666666665,1,High Risk (≤5 logins),130.0
CUST_04035,FinTech,SMB,2023-10-29,SUB_04035,Pro,199,2023-10-29,2024-02-02,Churned,2,0,911,3.0,33.666666666666664,3.0,1,High Risk (≤5 logins),96.0
CUST_04036,Healthcare,SMB,2023-08-22,SUB_04036,Pro,199,2023-08-22,,Active,14,10,641,2.0,46.5,3.0,0,Medium Risk (6-15 logins),132.0
CUST_04037,EdTech,Mid-Market,2022-02-02,SUB_04037,Pro,199,2022-02-02,2022-05-05,Churned,4,0,35,3.0,42.666666666666664,2.6666666666666665,1,High Risk (≤5 logins),92.0
CUST_04038,Logistics,SMB,2022-03-09,SUB_04038,Starter,49,2022-03-09,2022-05-09,Churned,4,1,616,3.0,20.0,3.3333333333333335,1,High Risk (≤5 logins),61.0
CUST_04039,Healthcare,SMB,2022-07-06,SUB_04039,Starter,49,2022-07-06,,Active,33,2,710,5.0,51.4,3.2,0,Healthy (16+ logins),544.0
CUST_04040,E-commerce,Mid-Market,2022-07-11,SUB_04040,Pro,199,2022-07-11,2022-11-04,Churned,4,0,290,1.0,12.0,4.0,1,High Risk (≤5 logins),116.0
CUST_04041,Logistics,SMB,2022-08-01,SUB_04041,Pro,199,2022-08-01,,Active,36,11,887,3.0,33.666666666666664,3.0,0,Healthy (16+ logins),518.0
CUST_04042,EdTech,Mid-Market,2023-08-23,SUB_04042,Enterprise,999,2023-08-23,,Active,17,12,14057,8.0,44.875,3.75,0,Healthy (16+ logins),131.0
CUST_04043,E-commerce,SMB,2023-03-04,SUB_04043,Pro,199,2023-03-04,,Active,35,8,940,4.0,26.75,3.25,0,Healthy (16+ logins),303.0
CUST_04044,E-commerce,SMB,2022-12-17,SUB_04044,Pro,199,2022-12-17,2023-08-14,Churned,0,0,941,1.0,40.0,5.0,1,High Risk (≤5 logins),240.0
CUST_04045,EdTech,Mid-Market,2022-04-18,SUB_04045,Pro,199,2022-04-18,,Active,22,14,604,6.0,37.5,4.5,0,Healthy (16+ logins),623.0
CUST_04046,Logistics,SMB,2022-08-28,SUB_04046,Pro,199,2022-08-28,,Active,15,2,488,3.0,27.0,4.0,0,Medium Risk (6-15 logins),491.0
CUST_04047,FinTech,SMB,2022-08-04,SUB_04047,Pro,199,2022-08-04,,Active,46,3,960,2.0,23.0,3.0,0,Healthy (16+ logins),515.0
CUST_04048,EdTech,Mid-Market,2022-06-26,SUB_04048,Enterprise,999,2022-06-26,,Active,22,3,28982,2.0,20.5,4.0,0,Healthy (16+ logins),554.0
CUST_04049,EdTech,SMB,2023-07-19,SUB_04049,Pro,199,2023-07-19,,Active,45,1,384,2.0,38.5,4.5,0,Healthy (16+ logins),166.0
CUST_04050,EdTech,Enterprise,2022-11-26,SUB_04050,Enterprise,999,2022-11-26,,Active,41,3,45505,2.0,29.0,4.5,0,Healthy (16+ logins),401.0
CUST_04051,E-commerce,Enterprise,2023-07-15,SUB_04051,Starter,49,2023-07-15,,Active,37,3,952,3.0,28.0,3.6666666666666665,0,Healthy (16+ logins),170.0
CUST_04052,Healthcare,SMB,2023-09-18,SUB_04052,Pro,199,2023-09-18,2023-12-07,Churned,3,1,966,3.0,49.0,4.666666666666667,1,High Risk (≤5 logins),80.0
CUST_04053,FinTech,SMB,2023-03-26,SUB_04053,Pro,199,2023-03-26,,Active,7,13,706,4.0,42.0,4.0,0,Medium Risk (6-15 logins),281.0
CUST_04054,Logistics,Mid-Market,2023-08-30,SUB_04054,Starter,49,2023-08-30,,Active,5,8,255,3.0,38.666666666666664,4.333333333333333,0,High Risk (≤5 logins),124.0
CUST_04055,Logistics,SMB,2023-03-23,SUB_04055,Pro,199,2023-03-23,,Active,23,9,867,4.0,55.75,3.5,0,Healthy (16+ logins),284.0
CUST_04056,Healthcare,SMB,2023-06-21,SUB_04056,Starter,49,2023-06-21,,Active,10,1,358,2.0,55.0,3.5,0,Medium Risk (6-15 logins),194.0
CUST_04057,EdTech,Mid-Market,2023-10-06,SUB_04057,Pro,199,2023-10-06,,Active,14,1,542,3.0,41.333333333333336,4.0,0,Medium Risk (6-15 logins),87.0
CUST_04058,FinTech,SMB,2022-06-28,SUB_04058,Pro,199,2022-06-28,,Active,41,6,24,1.0,62.0,4.0,0,Healthy (16+ logins),552.0
CUST_04059,Logistics,Mid-Market,2023-01-30,SUB_04059,Starter,49,2023-01-30,,Active,16,1,814,0.0,0.0,5.0,0,Healthy (16+ logins),336.0
CUST_04060,Logistics,SMB,2022-05-25,SUB_04060,Starter,49,2022-05-25,,Active,48,12,951,2.0,28.0,4.5,0,Healthy (16+ logins),586.0
CUST_04061,EdTech,SMB,2022-07-17,SUB_04061,Pro,199,2022-07-17,,Active,21,5,983,1.0,45.0,4.0,0,Healthy (16+ logins),533.0
CUST_04062,Healthcare,SMB,2022-03-25,SUB_04062,Pro,199,2022-03-25,,Active,31,14,0,1.0,24.0,2.0,0,Healthy (16+ logins),647.0
CUST_04063,FinTech,Enterprise,2023-10-31,SUB_04063,Starter,49,2023-10-31,,Active,6,12,357,3.0,43.666666666666664,4.0,0,Medium Risk (6-15 logins),62.0
CUST_04064,Healthcare,Mid-Market,2022-03-26,SUB_04064,Pro,199,2022-03-26,,Active,29,1,117,1.0,28.0,5.0,0,Healthy (16+ logins),646.0
CUST_04065,Healthcare,Mid-Market,2023-04-02,SUB_04065,Pro,199,2023-04-02,,Active,48,13,478,0.0,0.0,5.0,0,Healthy (16+ logins),274.0
CUST_04066,FinTech,SMB,2023-04-21,SUB_04066,Pro,199,2023-04-21,,Active,32,8,676,5.0,34.4,4.4,0,Healthy (16+ logins),255.0
CUST_04067,FinTech,SMB,2022-09-10,SUB_04067,Starter,49,2022-09-10,2022-12-11,Churned,2,0,458,2.0,16.5,2.5,1,High Risk (≤5 logins),92.0
CUST_04068,Logistics,SMB,2022-03-13,SUB_04068,Enterprise,999,2022-03-13,,Active,41,5,6555,3.0,46.0,2.3333333333333335,0,Healthy (16+ logins),659.0
CUST_04069,Logistics,SMB,2022-08-11,SUB_04069,Starter,49,2022-08-11,,Active,41,6,194,1.0,24.0,2.0,0,Healthy (16+ logins),508.0
CUST_04070,FinTech,SMB,2022-10-03,SUB_04070,Pro,199,2022-10-03,,Active,21,4,651,3.0,37.666666666666664,3.6666666666666665,0,Healthy (16+ logins),455.0
CUST_04071,E-commerce,Mid-Market,2022-09-03,SUB_04071,Pro,199,2022-09-03,,Active,9,13,19,3.0,38.666666666666664,3.3333333333333335,0,Medium Risk (6-15 logins),485.0
CUST_04072,Logistics,SMB,2022-12-07,SUB_04072,Starter,49,2022-12-07,2023-03-26,Churned,2,1,285,2.0,43.0,4.5,1,High Risk (≤5 logins),109.0
CUST_04073,E-commerce,Enterprise,2023-07-27,SUB_04073,Pro,199,2023-07-27,2024-04-13,Churned,0,1,457,3.0,63.0,3.6666666666666665,1,High Risk (≤5 logins),261.0
CUST_04074,FinTech,SMB,2023-04-16,SUB_04074,Starter,49,2023-04-16,2023-08-24,Churned,3,0,742,3.0,29.333333333333332,5.0,1,High Risk (≤5 logins),130.0
CUST_04075,Logistics,Enterprise,2023-03-30,SUB_04075,Pro,199,2023-03-30,,Active,47,9,447,2.0,37.5,2.5,0,Healthy (16+ logins),277.0
CUST_04076,Healthcare,SMB,2022-01-07,SUB_04076,Pro,199,2022-01-07,,Active,42,1,590,2.0,37.0,3.0,0,Healthy (16+ logins),724.0
CUST_04077,FinTech,SMB,2022-07-07,SUB_04077,Pro,199,2022-07-07,,Active,49,14,639,3.0,41.0,3.3333333333333335,0,Healthy (16+ logins),543.0
CUST_04078,EdTech,SMB,2022-01-04,SUB_04078,Pro,199,2022-01-04,2022-06-11,Churned,0,0,84,2.0,9.5,4.0,1,High Risk (≤5 logins),158.0
CUST_04079,E-commerce,SMB,2023-10-07,SUB_04079,Pro,199,2023-10-07,2023-11-24,Churned,3,1,575,4.0,36.25,4.5,1,High Risk (≤5 logins),48.0
CUST_04080,FinTech,SMB,2022-05-05,SUB_04080,Pro,199,2022-05-05,,Active,36,13,273,1.0,56.0,3.0,0,Healthy (16+ logins),606.0
CUST_04081,FinTech,SMB,2022-01-15,SUB_04081,Pro,199,2022-01-15,,Active,41,13,799,8.0,44.0,3.875,0,Healthy (16+ logins),716.0
CUST_04082,Logistics,SMB,2023-06-09,SUB_04082,Starter,49,2023-06-09,,Active,31,10,402,2.0,19.5,1.5,0,Healthy (16+ logins),206.0
CUST_04083,Logistics,Mid-Market,2023-09-22,SUB_04083,Pro,199,2023-09-22,2024-01-23,Churned,0,1,252,1.0,21.0,3.0,1,High Risk (≤5 logins),123.0
CUST_04084,Logistics,Mid-Market,2022-08-28,SUB_04084,Enterprise,999,2022-08-28,,Active,46,8,13552,1.0,35.0,4.0,0,Healthy (16+ logins),491.0
CUST_04085,EdTech,Mid-Market,2022-12-26,SUB_04085,Starter,49,2022-12-26,,Active,15,7,800,0.0,0.0,5.0,0,Medium Risk (6-15 logins),371.0
CUST_04086,Logistics,SMB,2023-06-02,SUB_04086,Starter,49,2023-06-02,,Active,45,1,957,1.0,33.0,4.0,0,Healthy (16+ logins),213.0
CUST_04087,FinTech,Mid-Market,2022-11-16,SUB_04087,Starter,49,2022-11-16,,Active,17,1,661,6.0,33.333333333333336,3.5,0,Healthy (16+ logins),411.0
