subscription_id,customer_id,plan_tier,mrr,start_date,end_date,status
SUB_03748,CUST_03748,Starter,49,2023-02-20,,Active
SUB_03749,CUST_03749,Starter,49,2022-11-01,,Active
SUB_03750,CUST_03750,Pro,199,2022-07-15,,Active
SUB_03751,CUST_03751,Starter,49,2023-01-23,,Active
SUB_03752,CUST_03752,Enterprise,999,2023-03-31,,Active
SUB_03753,CUST_03753,Pro,199,2023-10-20,2024-06-20,Churned
SUB_03754,CUST_03754,Pro,199,2022-11-06,,Active
SUB_03755,CUST_03755,Enterprise,999,2022-05-07,2022-07-19,Churned
SUB_03756,CUST_03756,Starter,49,2022-06-24,,Active
SUB_03757,CUST_03757,Pro,199,2022-05-14,2022-10-01,Churned
SUB_03758,CUST_03758,Starter,49,2022-03-07,,Active
SUB_03759,CUST_03759,Starter,49,2023-01-28,,Active
SUB_03760,CUST_03760,Pro,199,2022-12-31,2023-04-28,Churned
SUB_03761,CUST_03761,Starter,49,2022-10-06,2023-09-19,Churned
SUB_03762,CUST_03762,Enterprise,999,2022-12-29,,Active
SUB_03763,CUST_03763,Pro,199,2022-06-20,,Active
SUB_03764,CUST_03764,Pro,199,2022-02-20,,Active
SUB_03765,CUST_03765,Starter,49,2022-11-24,2023-04-20,Churned
SUB_03766,CUST_03766,Pro,199,2023-10-27,,Active
SUB_03767,CUST_03767,Starter,49,2023-08-15,2024-05-09,Churned
SUB_03768,CUST_03768,Pro,199,2022-05-25,,Active
SUB_03769,CUST_03769,Starter,49,2022-10-01,,Active
SUB_03770,CUST_03770,Pro,199,2022-06-04,,Active
SUB_03771,CUST_03771,Starter,49,2023-05-23,,Active
SUB_03772,CUST_03772,Starter,49,2022-12-29,2023-04-09,Churned
SUB_03773,CUST_03773,Starter,49,2022-11-21,,Active
SUB_03774,CUST_03774,Starter,49,2023-10-17,,Active
SUB_03775,CUST_03775,Pro,199,2022-10-25,,Active
SUB_03776,CUST_03776,Starter,49,2023-05-09,,Active
SUB_03777,CUST_03777,Starter,49,2023-06-30,,Active
SUB_03778,CUST_03778,Pro,199,2022-10-31,,Active
SUB_03779,CUST_03779,Starter,49,2023-04-12,,Active
SUB_03780,CUST_03780,Starter,49,2022-08-27,2023-08-01,Churned
SUB_03781,CUST_03781,Pro,199,2023-10-12,,Active
SUB_03782,CUST_03782,Starter,49,2023-06-01,,Active
SUB_03783,CUST_03783,Starter,49,2022-06-25,,Active
SUB_03784,CUST_03784,Starter,49,2023-02-14,,Active
SUB_03785,CUST_03785,Starter,49,2022-12-30,,Active
SUB_03786,CUST_03786,Pro,199,2022-01-23,,Active
SUB_03787,CUST_03787,Starter,49,2022-11-14,,Active
SUB_03788,CUST_03788,Pro,199,2023-06-09,,Active
SUB_03789,CUST_03789,Starter,49,2022-10-03,,Active
SUB_03790,CUST_03790,Starter,49,2023-08-27,2024-07-25,Churned
SUB_03791,CUST_03791,Starter,49,2023-09-12,2024-03-22,Churned
SUB_03792,CUST_03792,Pro,199,2022-08-17,2023-05-24,Churned
SUB_03793,CUST_03793,Enterprise,999,2023-10-26,,Active
SUB_03794,CUST_03794,Pro,199,2022-04-18,,Active
SUB_03795,CUST_03795,Enterprise,999,2022-06-25,,Active
SUB_03796,CUST_03796,Starter,49,2022-11-16,,Active
SUB_03797,CUST_03797,Starter,49,2022-10-13,2023-05-25,Churned
SUB_03798,CUST_03798,Starter,49,2022-11-25,,Active
SUB_03799,CUST_03799,Starter,49,2023-10-19,2024-01-16,Churned
SUB_03800,CUST_03800,Starter,49,2022-12-22,2023-04-28,Churned
SUB_03801,CUST_03801,Starter,49,2022-01-14,2022-04-26,Churned
SUB_03802,CUST_03802,Starter,49,2022-10-02,2023-06-10,Churned
SUB_03803,CUST_03803,Starter,49,2022-03-12,,Active
SUB_03804,CUST_03804,Starter,49,2022-07-14,2022-12-09,Churned
SUB_03805,CUST_03805,Starter,49,2023-06-07,,Active
SUB_03806,CUST_03806,Pro,199,2022-04-16,2022-11-13,Churned
SUB_03807,CUST_03807,Starter,49,2022-07-15,,Active
SUB_03808,CUST_03808,Pro,199,2022-05-25,,Active
SUB_03809,CUST_03809,Pro,199,2022-12-16,2023-08-20,Churned
SUB_03810,CUST_03810,Starter,49,2023-02-28,,Active
SUB_03811,CUST_03811,Starter,49,2023-04-16,2024-01-26,Churned
SUB_03812,CUST_03812,Starter,49,2023-11-17,,Active
SUB_03813,CUST_03813,Pro,199,2022-08-04,,Active
SUB_03814,CUST_03814,Starter,49,2022-04-03,2022-07-29,Churned
SUB_03815,CUST_03815,Starter,49,2022-09-17,2023-07-18,Churned
SUB_03816,CUST_03816,Starter,49,2023-07-29,,Active
SUB_03817,CUST_03817,Pro,199,2023-06-25,,Active
SUB_03818,CUST_03818,Starter,49,2022-10-12,2022-12-06,Churned
SUB_03819,CUST_03819,Pro,199,2023-04-29,,Active
SUB_03820,CUST_03820,Starter,49,2023-01-07,,Active
SUB_03821,CUST_03821,Pro,199,2022-03-11,,Active
SUB_03822,CUST_03822,Pro,199,2023-01-14,,Active
SUB_03823,CUST_03823,Starter,49,2022-10-06,,Active
SUB_03824,CUST_03824,Enterprise,999,2022-10-29,,Active
SUB_03825,CUST_03825,Pro,199,2022-09-12,,Active
SUB_03826,CUST_03826,Starter,49,2023-11-15,2024-04-13,Churned
SUB_03827,CUST_03827,Starter,49,2023-11-23,,Active
SUB_03828,CUST_03828,Pro,199,2022-09-21,2023-08-05,Churned
SUB_03829,CUST_03829,Pro,199,2023-11-26,,Active
SUB_03830,CUST_03830,Pro,199,2023-02-28,,Active
SUB_03831,CUST_03831,Pro,199,2022-08-01,,Active
SUB_03832,CUST_03832,Pro,199,2023-11-02,,Active
SUB_03833,CUST_03833,Starter,49,2022-04-10,,Active
SUB_03834,CUST_03834,Pro,199,2022-04-22,2022-06-20,Churned
SUB_03835,CUST_03835,Starter,49,2022-11-04,,Active
SUB_03836,CUST_03836,Enterprise,999,2023-11-09,,Active
SUB_03837,CUST_03837,Pro,199,2023-04-20,,Active
SUB_03838,CUST_03838,Pro,199,2023-07-02,,Active
SUB_03839,CUST_03839,Starter,49,2022-04-22,,Active
SUB_03840,CUST_03840,Starter,49,2022-03-28,2022-11-14,Churned
SUB_03841,CUST_03841,Starter,49,2022-07-02,,Active
SUB_03842,CUST_03842,Pro,199,2023-08-20,2023-10-24,Churned
SUB_03843,CUST_03843,Pro,199,2022-06-14,,Active
SUB_03844,CUST_03844,Starter,49,2022-03-31,,Active
SUB_03845,CUST_03845,Pro,199,2023-03-31,,Active
SUB_03846,CUST_03846,Pro,199,2022-08-26,2023-01-27,Churned
SUB_03847,CUST_03847,Starter,49,2023-06-18,,Active
SUB_03848,CUST_03848,Starter,49,2023-11-10,,Active
SUB_03849,CUST_03849,Pro,199,2022-02-27,2022-11-06,Churned
SUB_03850,CUST_03850,Pro,199,2023-06-26,,Active
SUB_03851,CUST_03851,Pro,199,2023-09-10,2024-05-31,Churned
SUB_03852,CUST_03852,Pro,199,2023-02-06,2023-07-09,Churned
SUB_03853,CUST_03853,Enterprise,999,2023-11-10,2024-05-28,Churned
SUB_03854,CUST_03854,Starter,49,2023-10-28,2024-05-25,Churned
SUB_03855,CUST_03855,Starter,49,2023-06-03,,Active
SUB_03856,CUST_03856,Starter,49,2022-07-16,,Active
SUB_03857,CUST_03857,Starter,49,2022-02-15,,Active
SUB_03858,CUST_03858,Starter,49,2023-06-14,,Active
SUB_03859,CUST_03859,Starter,49,2023-02-01,,Active
SUB_03860,CUST_03860,Enterprise,999,2023-10-27,,Active
SUB_03861,CUST_03861,Enterprise,999,2022-03-15,,Active
SUB_03862,CUST_03862,Starter,49,2023-02-20,,Active
SUB_03863,CUST_03863,Pro,199,2023-10-19,,Active
SUB_03864,CUST_03864,Pro,199,2023-09-06,,Active
SUB_03865,CUST_03865,Pro,199,2022-12-01,2023-08-02,Churned
SUB_03866,CUST_03866,Pro,199,2023-09-25,,Active
SUB_03867,CUST_03867,Starter,49,2023-11-19,2024-04-14,Churned
SUB_03868,CUST_03868,Pro,199,2023-07-29,,Active
SUB_03869,CUST_03869,Pro,199,2022-10-23,,Active
SUB_03870,CUST_03870,Pro,199,2022-03-25,,Active
SUB_03871,CUST_03871,Enterprise,999,2022-01-15,,Active
SUB_03872,CUST_03872,Enterprise,999,2022-05-14,,Active
SUB_03873,CUST_03873,Pro,199,2023-04-23,,Active
SUB_03874,CUST_03874,Pro,199,2023-09-25,,Active
SUB_03875,CUST_03875,Enterprise,999,2022-11-15,,Active
SUB_03876,CUST_03876,Starter,49,2023-01-27,,Active
SUB_03877,CUST_03877,Starter,49,2023-04-24,,Active
SUB_03878,CUST_03878,Starter,49,2023-10-02,,Active
SUB_03879,CUST_03879,Pro,199,2023-01-03,2023-09-16,Churned
SUB_03880,CUST_03880,Pro,199,2023-01-02,,Active
SUB_03881,CUST_03881,Starter,49,2022-10-15,2022-12-20,Churned
SUB_03882,CUST_03882,Enterprise,999,2023-01-13,,Active
SUB_03883,CUST_03883,Pro,199,2023-11-23,,Active
SUB_03884,CUST_03884,Pro,199,2023-04-08,,Active
SUB_03885,CUST_03885,Starter,49,2023-08-17,,Active
SUB_03886,CUST_03886,Pro,199,2022-01-13,,Active
SUB_03887,CUST_03887,Pro,199,2023-06-20,2024-05-31,Churned
SUB_03888,CUST_03888,Pro,199,2022-06-17,,Active
SUB_03889,CUST_03889,Pro,199,2022-09-27,,Active
SUB_03890,CUST_03890,Pro,199,2022-03-11,,Active
SUB_03891,CUST_03891,Starter,49,2022-11-14,,Active
SUB_03892,CUST_03892,Pro,199,2023-01-11,,Active
SUB_03893,CUST_03893,Starter,49,2022-03-30,,Active
SUB_03894,CUST_03894,Starter,49,2022-09-14,,Active
SUB_03895,CUST_03895,Starter,49,2022-08-05,,Active
SUB_03896,CUST_03896,Starter,49,2023-03-26,,Active
SUB_03897,CUST_03897,Starter,49,2023-06-28,,Active
SUB_03898,CUST_03898,Pro,199,2022-05-21,,Active
SUB_03899,CUST_03899,Pro,199,2022-06-10,,Active
SUB_03900,CUST_03900,Starter,49,2022-02-01,,Active
SUB_03901,CUST_03901,Pro,199,2022-06-01,2022-10-04,Churned
SUB_03902,CUST_03902,Starter,49,2022-09-17,2023-02-13,Churned
SUB_03903,CUST_03903,Starter,49,2022-10-06,2022-11-16,Churned
SUB_03904,CUST_03904,Pro,199,2022-10-12,2023-03-12,Churned
SUB_03905,CUST_03905,Pro,199,2023-09-02,2023-11-05,Churned
SUB_03906,CUST_03906,Pro,199,2023-06-26,,Active
SUB_03907,CUST_03907,Starter,49,2023-08-25,2024-05-31,Churned
SUB_03908,CUST_03908,Pro,199,2022-05-28,2022-09-01,Churned
SUB_03909,CUST_03909,Pro,199,2023-10-18,2023-12-24,Churned
SUB_03910,CUST_03910,Enterprise,999,2022-03-08,,Active
SUB_03911,CUST_03911,Starter,49,2023-07-24,,Active
SUB_03912,CUST_03912,Pro,199,2022-10-06,2023-08-11,Churned
SUB_03913,CUST_03913,Pro,199,2023-03-19,,Active
SUB_03914,CUST_03914,Enterprise,999,2023-02-03,2023-10-20,Churned
SUB_03915,CUST_03915,Starter,49,2022-05-08,,Active
SUB_03916,CUST_03916,Pro,199,2022-12-03,,Active
SUB_03917,CUST_03917,Starter,49,2023-04-27,2023-11-10,Churned
SUB_03918,CUST_03918,Pro,199,2022-07-05,2023-06-27,Churned
SUB_03919,CUST_03919,Starter,49,2022-06-18,,Active
SUB_03920,CUST_03920,Starter,49,2023-11-15,2024-08-16,Churned
SUB_03921,CUST_03921,Pro,199,2022-09-17,,Active
SUB_03922,CUST_03922,Starter,49,2023-10-09,,Active
SUB_03923,CUST_03923,Starter,49,2023-07-12,,Active
SUB_03924,CUST_03924,Starter,49,2023-05-22,,Active
SUB_03925,CUST_03925,Starter,49,2023-06-05,,Active
SUB_03926,CUST_03926,Enterprise,999,2023-04-16,,Active
SUB_03927,CUST_03927,Pro,199,2022-06-10,,Active
SUB_03928,CUST_03928,Pro,199,2022-10-16,,Active
SUB_03929,CUST_03929,Starter,49,2022-12-06,2023-03-24,Churned
SUB_03930,CUST_03930,Enterprise,999,2023-05-17,,Active
SUB_03931,CUST_03931,Starter,49,2022-04-16,,Active
SUB_03932,CUST_03932,Pro,199,2023-04-20,,Active
SUB_03933,CUST_03933,Starter,49,2023-08-23,2024-01-13,Churned
SUB_03934,CUST_03934,Pro,199,2023-04-08,2024-03-03,Churned
SUB_03935,CUST_03935,Pro,199,2023-04-28,,Active
SUB_03936,CUST_03936,Starter,49,2022-06-02,2023-02-03,Churned
SUB_03937,CUST_03937,Starter,49,2023-10-11,2024-05-27,Churned
SUB_03938,CUST_03938,Pro,199,2022-05-29,,Active
SUB_03939,CUST_03939,Starter,49,2022-07-07,,Active
SUB_03940,CUST_03940,Starter,49,2023-10-15,,Active
SUB_03941,CUST_03941,Starter,49,2022-05-11,,Active
SUB_03942,CUST_03942,Pro,199,2023-03-28,,Active
SUB_03943,CUST_03943,Pro,199,2023-05-31,,Active
SUB_03944,CUST_03944,Starter,49,2023-05-06,,Active
SUB_03945,CUST_03945,Starter,49,2023-04-21,2024-01-17,Churned
SUB_03946,CUST_03946,Pro,199,2022-09-20,,Active
SUB_03947,CUST_03947,Pro,199,2023-06-22,2023-08-03,Churned
SUB_03948,CUST_03948,Starter,49,2023-04-04,,Active
SUB_03949,CUST_03949,Pro,199,2023-06-20,,Active
SUB_03950,CUST_03950,Starter,49,2023-09-29,,Active
SUB_03951,CUST_03951,Starter,49,2023-11-15,,Active
SUB_03952,CUST_03952,Enterprise,999,2022-10-22,2023-06-15,Churned
SUB_03953,CUST_03953,Enterprise,999,2023-03-11,,Active
SUB_03954,CUST_03954,Starter,49,2022-10-02,,Active
SUB_03955,CUST_03955,Starter,49,2023-08-11,2024-05-28,Churned
SUB_03956,CUST_03956,Starter,49,2022-11-04,2023-03-10,Churned
SUB_03957,CUST_03957,Starter,49,2023-01-11,,Active
SUB_03958,CUST_03958,Starter,49,2022-06-07,,Active
SUB_03959,CUST_03959,Starter,49,2022-07-23,,Active
SUB_03960,CUST_03960,Enterprise,999,2023-10-23,,Active
SUB_03961,CUST_03961,Pro,199,2022-03-16,,Active
SUB_03962,CUST_03962,Pro,199,2023-01-15,,Active
SUB_03963,CUST_03963,Pro,199,2022-10-31,,Active
SUB_03964,CUST_03964,Starter,49,2022-03-03,,Active
SUB_03965,CUST_03965,Starter,49,2023-07-24,2023-11-01,Churned
SUB_03966,CUST_03966,Starter,49,2022-04-18,2023-03-16,Churned
SUB_03967,CUST_03967,Pro,199,2022-07-06,,Active
SUB_03968,CUST_03968,Starter,49,2022-08-17,,Active
SUB_03969,CUST_03969,Pro,199,2022-02-17,,Active
SUB_03970,CUST_03970,Pro,199,2022-09-25,2023-06-11,Churned
SUB_03971,CUST_03971,Starter,49,2022-09-11,,Active
SUB_03972,CUST_03972,Starter,49,2022-03-28,2023-02-20,Churned
SUB_03973,CUST_03973,Pro,199,2022-06-30,2022-08-30,Churned
SUB_03974,CUST_03974,Enterprise,999,2022-01-25,2022-10-31,Churned
SUB_03975,CUST_03975,Pro,199,2023-01-23,,Active
SUB_03976,CUST_03976,Starter,49,2022-08-10,,Active
SUB_03977,CUST_03977,Pro,199,2023-02-01,,Active
SUB_03978,CUST_03978,Starter,49,2023-05-26,,Active
SUB_03979,CUST_03979,Enterprise,999,2023-07-15,2024-04-23,Churned
SUB_03980,CUST_03980,Pro,199,2023-03-16,,Active
SUB_03981,CUST_03981,Pro,199,2022-06-24,,Active
SUB_03982,CUST_03982,Starter,49,2022-11-07,2023-08-22,Churned
SUB_03983,CUST_03983,Pro,199,2022-10-01,,Active
SUB_03984,CUST_03984,Starter,49,2022-02-04,,Active
SUB_03985,CUST_03985,Starter,49,2022-08-05,2023-03-04,Churned
SUB_03986,CUST_03986,Starter,49,2023-11-03,,Active
SUB_03987,CUST_03987,Enterprise,999,2023-02-12,,Active
SUB_03988,CUST_03988,Pro,199,2023-06-03,2023-12-15,Churned
SUB_03989,CUST_03989,Starter,49,2022-09-26,,Active
SUB_03990,CUST_03990,Pro,199,2023-09-30,,Active
SUB_03991,CUST_03991,Starter,49,2023-04-20,,Active
SUB_03992,CUST_03992,Starter,49,2022-11-21,,Active
SUB_03993,CUST_03993,Starter,49,2022-12-22,,Active
SUB_03994,CUST_03994,Pro,199,2022-03-31,2022-05-03,Churned
SUB_03995,CUST_03995,Pro,199,2022-02-11,2022-08-04,Churned
SUB_03996,CUST_03996,Starter,49,2022-12-31,,Active
SUB_03997,CUST_03997,Pro,199,2023-11-02,2024-05-14,Churned
SUB_03998,CUST_03998,Starter,49,2022-07-21,2022-12-02,Churned
SUB_03999,CUST_03999,Pro,199,2023-01-01,,Active
SUB_04000,CUST_04000,Starter,49,2022-10-15,,Active
SUB_04001,CUST_04001,Pro,199,2023-08-26,,Active
SUB_04002,CUST_04002,Pro,199,2023-04-26,2023-06-30,Churned
SUB_04003,CUST_04003,Pro,199,2023-09-29,,Active
SUB_04004,CUST_04004,Starter,49,2023-05-16,2024-04-23,Churned
SUB_04005,CUST_04005,Pro,199,2023-09-30,,Active
SUB_04006,CUST_04006,Starter,49,2022-02-21,2022-09-07,Churned
SUB_04007,CUST_04007,Pro,199,2022-04-13,,Active
SUB_04008,CUST_04008,Starter,49,2022-12-27,2023-02-02,Churned
SUB_04009,CUST_04009,Starter,49,2023-02-28,2023-06-23,Churned
SUB_04010,CUST_04010,Pro,199,2023-11-30,,Active
SUB_04011,CUST_04011,Pro,199,2022-07-24,,Active
SUB_04012,CUST_04012,Starter,49,2022-01-14,,Active
SUB_04013,CUST_04013,Enterprise,999,2023-09-08,2024-01-12,Churned
SUB_04014,CUST_04014,Enterprise,999,2023-09-21,,Active
SUB_04015,CUST_04015,Pro,199,2023-04-15,,Active
SUB_04016,CUST_04016,Starter,49,2023-04-11,2024-03-20,Churned
SUB_04017,CUST_04017,Pro,199,2022-10-31,,Active
SUB_04018,CUST_04018,Starter,49,2023-08-28,,Active
SUB_04019,CUST_04019,Starter,49,2023-03-03,2023-05-01,Churned
SUB_04020,CUST_04020,Enterprise,999,2023-10-18,,Active
SUB_04021,CUST_04021,Enterprise,999,2022-04-20,,Active
SUB_04022,CUST_04022,Enterprise,999,2023-11-06,,Active
SUB_04023,CUST_04023,Starter,49,2023-07-19,,Active
SUB_04024,CUST_04024,Starter,49,2023-05-30,,Active
SUB_04025,CUST_04025,Starter,49,2022-03-09,,Active
SUB_04026,CUST_04026,Starter,49,2022-09-03,,Active
SUB_04027,CUST_04027,Starter,49,2023-01-24,,Active
SUB_04028,CUST_04028,Starter,49,2023-10-12,,Active
SUB_04029,CUST_04029,Pro,199,2022-11-04,,Active
SUB_04030,CUST_04030,Pro,199,2022-12-18,,Active
SUB_04031,CUST_04031,Pro,199,2022-03-07,,Active
SUB_04032,CUST_04032,Pro,199,2023-04-05,,Active
SUB_04033,CUST_04033,Starter,49,2022-12-13,,Active
SUB_04034,CUST_04034,Starter,49,2022-11-21,2023-03-31,Churned
SUB_04035,CUST_04035,Pro,199,2023-10-29,2024-02-02,Churned
SUB_04036,CUST_04036,Pro,199,2023-08-22,,Active
SUB_04037,CUST_04037,Pro,199,2022-02-02,2022-05-05,Churned
SUB_04038,CUST_04038,Starter,49,2022-03-09,2022-05-09,Churned
SUB_04039,CUST_04039,Starter,49,2022-07-06,,Active
SUB_04040,CUST_04040,Pro,199,2022-07-11,2022-11-04,Churned
SUB_04041,CUST_04041,Pro,199,2022-08-01,,Active
SUB_04042,CUST_04042,Enterprise,999,2023-08-23,,Active
SUB_04043,CUST_04043,Pro,199,2023-03-04,,Active
SUB_04044,CUST_04044,Pro,199,2022-12-17,2023-08-14,Churned
SUB_04045,CUST_04045,Pro,199,2022-04-18,,Active
SUB_04046,CUST_04046,Pro,199,2022-08-28,,Active
SUB_04047,CUST_04047,Pro,199,2022-08-04,,Active
SUB_04048,CUST_04048,Enterprise,999,2022-06-26,,Active
SUB_04049,CUST_04049,Pro,199,2023-07-19,,Active
SUB_04050,CUST_04050,Enterprise,999,2022-11-26,,Active
SUB_04051,CUST_04051,Starter,49,2023-07-15,,Active
SUB_04052,CUST_04052,Pro,199,2023-09-18,2023-12-07,Churned
SUB_04053,CUST_04053,Pro,199,2023-03-26,,Active
SUB_04054,CUST_04054,Starter,49,2023-08-30,,Active
SUB_04055,CUST_04055,Pro,199,2023-03-23,,Active
SUB_04056,CUST_04056,Starter,49,2023-06-21,,Active
SUB_04057,CUST_04057,Pro,199,2023-10-06,,Active
SUB_04058,CUST_04058,Pro,199,2022-06-28,,Active
SUB_04059,CUST_04059,Starter,49,2023-01-30,,Active
SUB_04060,CUST_04060,Starter,49,2022-05-25,,Active
SUB_04061,CUST_04061,Pro,199,2022-07-17,,Active
SUB_04062,CUST_04062,Pro,199,2022-03-25,,Active
SUB_04063,CUST_04063,Starter,49,2023-10-31,,Active
SUB_04064,CUST_04064,Pro,199,2022-03-26,,Active
SUB_04065,CUST_04065,Pro,199,2023-04-02,,Active
SUB_04066,CUST_04066,Pro,199,2023-04-21,,Active
SUB_04067,CUST_04067,Starter,49,2022-09-10,2022-12-11,Churned
SUB_04068,CUST_04068,Enterprise,999,2022-03-13,,Active
SUB_04069,CUST_04069,Starter,49,2022-08-11,,Active
SUB_04070,CUST_04070,Pro,199,2022-10-03,,Active
SUB_04071,CUST_04071,Pro,199,2022-09-03,,Active
SUB_04072,CUST_04072,Starter,49,2022-12-07,2023-03-26,Churned
SUB_04073,CUST_04073,Pro,199,2023-07-27,2024-04-13,Churned
SUB_04074,CUST_04074,Starter,49,2023-04-16,2023-08-24,Churned
SUB_04075,CUST_04075,Pro,199,2023-03-30,,Active
SUB_04076,CUST_04076,Pro,199,2022-01-07,,Active
SUB_04077,CUST_04077,Pro,199,2022-07-07,,Active
SUB_04078,CUST_04078,Pro,199,2022-01-04,2022-06-11,Churned
SUB_04079,CUST_04079,Pro,199,2023-10-07,2023-11-24,Churned
SUB_04080,CUST_04080,Pro,199,2022-05-05,,Active
SUB_04081,CUST_04081,Pro,199,2022-01-15,,Active
SUB_04082,CUST_04082,Starter,49,2023-06-09,,Active
SUB_04083,CUST_04083,Pro,199,2023-09-22,2024-01-23,Churned
SUB_04084,CUST_04084,Enterprise,999,2022-08-28,,Active
SUB_04085,CUST_04085,Starter,49,2022-12-26,,Active
SUB_04086,CUST_04086,Starter,49,2023-06-02,,Active
SUB_04087,CUST_04087,Starter,49,2022-11-16,,Active
SUB_04088,CUST_04088,Starter,49,2022-08-19,2022-12-07,Churned
SUB_04089,CUST_04089,Starter,49,2022-01-30,2022-06-11,Churned
SUB_04090,CUST_04090,Starter,49,2023-06-18,2023-12-18,Churned
SUB_04091,CUST_04091,Starter,49,2022-06-05,2023-03-30,Churned
SUB_04092,CUST_04092,Pro,199,2023-09-22,,Active
SUB_04093,CUST_04093,Starter,49,2023-02-03,,Active
SUB_04094,CUST_04094,Pro,199,2022-12-12,,Active
SUB_04095,CUST_04095,Pro,199,2022-07-14,,Active
SUB_04096,CUST_04096,Enterprise,999,2022-06-17,,Active
SUB_04097,CUST_04097,Pro,199,2023-01-12,,Active
SUB_04098,CUST_04098,Starter,49,2023-05-04,,Active
SUB_04099,CUST_04099,Enterprise,999,2022-12-28,,Active
SUB_04100,CUST_04100,Pro,199,2023-04-27,2023-09-21,Churned
SUB_04101,CUST_04101,Starter,49,2022-09-01,2023-07-06,Churned
SUB_04102,CUST_04102,Starter,49,2023-08-04,,Active
SUB_04103,CUST_04103,Starter,49,2023-08-30,,Active
SUB_04104,CUST_04104,Starter,49,2023-08-12,2024-04-22,Churned
SUB_04105,CUST_04105,Starter,49,2022-06-20,2023-04-13,Churned
SUB_04106,CUST_04106,Enterprise,999,2023-05-28,,Active
SUB_04107,CUST_04107,Pro,199,2023-02-10,,Active
SUB_04108,CUST_04108,Pro,199,2023-07-28,,Active
SUB_04109,CUST_04109,Pro,199,2022-07-26,,Active
SUB_04110,CUST_04110,Pro,199,2022-06-03,2022-11-16,Churned
SUB_04111,CUST_04111,Pro,199,2022-02-17,,Active
SUB_04112,CUST_04112,Enterprise,999,2023-10-11,,Active
SUB_04113,CUST_04113,Starter,49,2022-01-01,,Active
SUB_04114,CUST_04114,Enterprise,999,2023-02-11,,Active
SUB_04115,CUST_04115,Pro,199,2022-04-17,,Active
SUB_04116,CUST_04116,Starter,49,2022-06-22,,Active
SUB_04117,CUST_04117,Pro,199,2023-05-21,,Active
SUB_04118,CUST_04118,Pro,199,2022-05-10,,Active
SUB_04119,CUST_04119,Enterprise,999,2023-02-02,,Active
SUB_04120,CUST_04120,Starter,49,2022-10-21,,Active
SUB_04121,CUST_04121,Pro,199,2023-07-06,,Active
SUB_04122,CUST_04122,Starter,49,2023-03-23,,Active
SUB_04123,CUST_04123,Starter,49,2022-01-16,,Active
SUB_04124,CUST_04124,Starter,49,2023-10-01,,Active
SUB_04125,CUST_04125,Pro,199,2022-12-15,2023-08-27,Churned
SUB_04126,CUST_04126,Pro,199,2022-07-22,2023-07-20,Churned
SUB_04127,CUST_04127,Starter,49,2022-05-14,,Active
SUB_04128,CUST_04128,Pro,199,2023-06-10,2024-02-23,Churned
SUB_04129,CUST_04129,Starter,49,2023-05-23,,Active
SUB_04130,CUST_04130,Starter,49,2022-03-07,,Active
SUB_04131,CUST_04131,Pro,199,2023-04-25,,Active
SUB_04132,CUST_04132,Starter,49,2023-04-04,,Active
SUB_04133,CUST_04133,Pro,199,2022-12-08,,Active
SUB_04134,CUST_04134,Starter,49,2023-09-18,,Active
SUB_04135,CUST_04135,Starter,49,2022-06-08,2023-05-26,Churned
SUB_04136,CUST_04136,Pro,199,2022-06-10,,Active
SUB_04137,CUST_04137,Pro,199,2022-09-11,,Active
SUB_04138,CUST_04138,Starter,49,2023-06-11,,Active
SUB_04139,CUST_04139,Pro,199,2023-07-03,,Active
SUB_04140,CUST_04140,Pro,199,2022-06-04,2022-10-19,Churned
SUB_04141,CUST_04141,Pro,199,2023-05-01,,Active
SUB_04142,CUST_04142,Starter,49,2023-03-08,2024-01-31,Churned
SUB_04143,CUST_04143,Pro,199,2022-01-27,,Active
SUB_04144,CUST_04144,Pro,199,2022-01-12,,Active
SUB_04145,CUST_04145,Starter,49,2022-03-08,,Active
SUB_04146,CUST_04146,Pro,199,2023-06-26,,Active
SUB_04147,CUST_04147,Enterprise,999,2022-04-06,,Active
SUB_04148,CUST_04148,Pro,199,2022-08-03,,Active
SUB_04149,CUST_04149,Pro,199,2022-07-13,,Active
SUB_04150,CUST_04150,Pro,199,2023-10-09,,Active
SUB_04151,CUST_04151,Pro,199,2022-10-17,2022-11-22,Churned
SUB_04152,CUST_04152,Pro,199,2023-06-28,2023-12-02,Churned
SUB_04153,CUST_04153,Pro,199,2022-02-08,,Active
SUB_04154,CUST_04154,Pro,199,2022-07-25,2023-05-17,Churned
SUB_04155,CUST_04155,Starter,49,2023-07-09,,Active
SUB_04156,CUST_04156,Starter,49,2023-04-29,,Active
SUB_04157,CUST_04157,Pro,199,2022-12-03,,Active
SUB_04158,CUST_04158,Starter,49,2023-05-11,,Active
SUB_04159,CUST_04159,Pro,199,2022-09-06,,Active
SUB_04160,CUST_04160,Enterprise,999,2022-03-15,,Active
SUB_04161,CUST_04161,Pro,199,2023-01-08,2023-07-29,Churned
SUB_04162,CUST_04162,Enterprise,999,2022-05-18,2023-01-16,Churned
SUB_04163,CUST_04163,Pro,199,2023-04-02,,Active
SUB_04164,CUST_04164,Starter,49,2023-03-20,,Active
SUB_04165,CUST_04165,Pro,199,2022-12-19,,Active
SUB_04166,CUST_04166,Starter,49,2023-02-15,,Active
SUB_04167,CUST_04167,Starter,49,2023-11-09,,Active
