customer_id,industry,segment,signup_date
CUST_03809,E-commerce,SMB,2022-12-16
CUST_03810,Healthcare,SMB,2023-02-28
CUST_03811,E-commerce,SMB,2023-04-16
CUST_03812,E-commerce,SMB,2023-11-17
CUST_03813,Healthcare,Enterprise,2022-08-04
CUST_03814,EdTech,SMB,2022-04-03
CUST_03815,EdTech,SMB,2022-09-17
CUST_03816,FinTech,SMB,2023-07-29
CUST_03817,FinTech,Mid-Market,2023-06-25
CUST_03818,EdTech,Mid-Market,2022-10-12
CUST_03819,Logistics,SMB,2023-04-29
CUST_03820,E-commerce,SMB,2023-01-07
CUST_03821,Logistics,SMB,2022-03-11
CUST_03822,E-commerce,SMB,2023-01-14
CUST_03823,EdTech,SMB,2022-10-06
CUST_03824,FinTech,SMB,2022-10-29
CUST_03825,FinTech,SMB,2022-09-12
CUST_03826,Logistics,SMB,2023-11-15
CUST_03827,FinTech,SMB,2023-11-23
CUST_03828,EdTech,Enterprise,2022-09-21
CUST_03829,Logistics,Enterprise,2023-11-26
CUST_03830,E-commerce,SMB,2023-02-28
CUST_03831,FinTech,SMB,2022-08-01
CUST_03832,Healthcare,SMB,2023-11-02
CUST_03833,FinTech,SMB,2022-04-10
CUST_03834,E-commerce,Mid-Market,2022-04-22
CUST_03835,Logistics,SMB,2022-11-04
CUST_03836,E-commerce,Mid-Market,2023-11-09
CUST_03837,Healthcare,Enterprise,2023-04-20
CUST_03838,EdTech,SMB,2023-07-02
CUST_03839,FinTech,SMB,2022-04-22
CUST_03840,Logistics,SMB,2022-03-28
CUST_03841,EdTech,SMB,2022-07-02
CUST_03842,E-commerce,SMB,2023-08-20
CUST_03843,Logistics,SMB,2022-06-14
CUST_03844,EdTech,Mid-Market,2022-03-31
CUST_03845,Logistics,SMB,2023-03-31
CUST_03846,Healthcare,SMB,2022-08-26
CUST_03847,Healthcare,Mid-Market,2023-06-18
CUST_03848,FinTech,Mid-Market,2023-11-10
CUST_03849,FinTech,SMB,2022-02-27
CUST_03850,Healthcare,Mid-Market,2023-06-26
CUST_03851,Logistics,SMB,2023-09-10
CUST_03852,Healthcare,SMB,2023-02-06
CUST_03853,FinTech,SMB,2023-11-10
CUST_03854,Healthcare,SMB,2023-10-28
CUST_03855,Healthcare,Mid-Market,2023-06-03
CUST_03856,Logistics,Mid-Market,2022-07-16
CUST_03857,EdTech,Mid-Market,2022-02-15
CUST_03858,FinTech,SMB,2023-06-14
CUST_03859,Logistics,SMB,2023-02-01
CUST_03860,Healthcare,SMB,2023-10-27
CUST_03861,Healthcare,SMB,2022-03-15
CUST_03862,EdTech,Mid-Market,2023-02-20
CUST_03863,FinTech,Mid-Market,2023-10-19
CUST_03864,FinTech,SMB,2023-09-06
CUST_03865,E-commerce,SMB,2022-12-01
CUST_03866,FinTech,SMB,2023-09-25
CUST_03867,EdTech,SMB,2023-11-19
CUST_03868,E-commerce,SMB,2023-07-29
CUST_03869,E-commerce,SMB,2022-10-23
CUST_03870,Healthcare,SMB,2022-03-25
CUST_03871,Healthcare,SMB,2022-01-15
CUST_03872,FinTech,SMB,2022-05-14
CUST_03873,E-commerce,SMB,2023-04-23
CUST_03874,Healthcare,Mid-Market,2023-09-25
CUST_03875,EdTech,SMB,2022-11-15
CUST_03876,Healthcare,Enterprise,2023-01-27
CUST_03877,Healthcare,SMB,2023-04-24
CUST_03878,E-commerce,SMB,2023-10-02
CUST_03879,E-commerce,SMB,2023-01-03
CUST_03880,Logistics,SMB,2023-01-02
CUST_03881,EdTech,Mid-Market,2022-10-15
CUST_03882,E-commerce,SMB,2023-01-13
CUST_03883,FinTech,Enterprise,2023-11-23
CUST_03884,EdTech,Mid-Market,2023-04-08
CUST_03885,EdTech,SMB,2023-08-17
CUST_03886,E-commerce,SMB,2022-01-13
CUST_03887,EdTech,Mid-Market,2023-06-20
CUST_03888,E-commerce,SMB,2022-06-17
CUST_03889,Healthcare,Mid-Market,2022-09-27
CUST_03890,Logistics,SMB,2022-03-11
CUST_03891,Healthcare,SMB,2022-11-14
CUST_03892,E-commerce,SMB,2023-01-11
CUST_03893,E-commerce,SMB,2022-03-30
CUST_03894,Healthcare,Mid-Market,2022-09-14
CUST_03895,FinTech,SMB,2022-08-05
CUST_03896,FinTech,Mid-Market,2023-03-26
CUST_03897,FinTech,SMB,2023-06-28
CUST_03898,E-commerce,SMB,2022-05-21
CUST_03899,EdTech,SMB,2022-06-10
CUST_03900,E-commerce,SMB,2022-02-01
CUST_03901,EdTech,SMB,2022-06-01
CUST_03902,Healthcare,SMB,2022-09-17
CUST_03903,Logistics,Mid-Market,2022-10-06
CUST_03904,EdTech,SMB,2022-10-12
CUST_03905,FinTech,SMB,2023-09-02
CUST_03906,E-commerce,Mid-Market,2023-06-26
CUST_03907,Healthcare,Mid-Market,2023-08-25
CUST_03908,FinTech,SMB,2022-05-28
CUST_03909,Healthcare,SMB,2023-10-18
CUST_03910,Logistics,Mid-Market,2022-03-08
CUST_03911,E-commerce,SMB,2023-07-24
CUST_03912,E-commerce,SMB,2022-10-06
CUST_03913,Logistics,SMB,2023-03-19
CUST_03914,E-commerce,Mid-Market,2023-02-03
CUST_03915,EdTech,SMB,2022-05-08
CUST_03916,Healthcare,Enterprise,2022-12-03
CUST_03917,FinTech,SMB,2023-04-27
CUST_03918,Logistics,Mid-Market,2022-07-05
CUST_03919,EdTech,SMB,2022-06-18
CUST_03920,FinTech,SMB,2023-11-15
CUST_03921,FinTech,Mid-Market,2022-09-17
CUST_03922,Logistics,SMB,2023-10-09
CUST_03923,EdTech,SMB,2023-07-12
CUST_03924,FinTech,SMB,2023-05-22
CUST_03925,FinTech,SMB,2023-06-05
CUST_03926,EdTech,SMB,2023-04-16
CUST_03927,E-commerce,Mid-Market,2022-06-10
CUST_03928,FinTech,SMB,2022-10-16
CUST_03929,Healthcare,SMB,2022-12-06
CUST_03930,EdTech,SMB,2023-05-17
CUST_03931,FinTech,Mid-Market,2022-04-16
CUST_03932,Logistics,Mid-Market,2023-04-20
CUST_03933,Healthcare,SMB,2023-08-23
CUST_03934,FinTech,SMB,2023-04-08
CUST_03935,Healthcare,Enterprise,2023-04-28
CUST_03936,Healthcare,SMB,2022-06-02
CUST_03937,E-commerce,Mid-Market,2023-10-11
CUST_03938,Healthcare,Mid-Market,2022-05-29
CUST_03939,E-commerce,Mid-Market,2022-07-07
CUST_03940,EdTech,SMB,2023-10-15
CUST_03941,E-commerce,Mid-Market,2022-05-11
CUST_03942,Logistics,Mid-Market,2023-03-28
CUST_03943,FinTech,SMB,2023-05-31
CUST_03944,EdTech,SMB,2023-05-06
CUST_03945,EdTech,SMB,2023-04-21
CUST_03946,Logistics,SMB,2022-09-20
CUST_03947,E-commerce,SMB,2023-06-22
CUST_03948,FinTech,SMB,2023-04-04
CUST_03949,E-commerce,SMB,2023-06-20
CUST_03950,Healthcare,SMB,2023-09-29
CUST_03951,E-commerce,SMB,2023-11-15
CUST_03952,EdTech,Mid-Market,2022-10-22
CUST_03953,FinTech,Enterprise,2023-03-11
CUST_03954,E-commerce,SMB,2022-10-02
CUST_03955,FinTech,SMB,2023-08-11
CUST_03956,FinTech,SMB,2022-11-04
CUST_03957,Healthcare,Mid-Market,2023-01-11
CUST_03958,Healthcare,Mid-Market,2022-06-07
CUST_03959,EdTech,Enterprise,2022-07-23
CUST_03960,Logistics,SMB,2023-10-23
CUST_03961,FinTech,Enterprise,2022-03-16
CUST_03962,Logistics,SMB,2023-01-15
CUST_03963,EdTech,Mid-Market,2022-10-31
CUST_03964,FinTech,SMB,2022-03-03
CUST_03965,FinTech,Mid-Market,2023-07-24
CUST_03966,Logistics,SMB,2022-04-18
CUST_03967,E-commerce,Mid-Market,2022-07-06
CUST_03968,Healthcare,Mid-Market,2022-08-17
CUST_03969,E-commerce,SMB,2022-02-17
CUST_03970,Logistics,SMB,2022-09-25
CUST_03971,Healthcare,Mid-Market,2022-09-11
CUST_03972,E-commerce,SMB,2022-03-28
CUST_03973,Healthcare,SMB,2022-06-30
CUST_03974,FinTech,SMB,2022-01-25
CUST_03975,E-commerce,SMB,2023-01-23
CUST_03976,Healthcare,SMB,2022-08-10
CUST_03977,Healthcare,SMB,2023-02-01
CUST_03978,Healthcare,SMB,2023-05-26
CUST_03979,E-commerce,SMB,2023-07-15
CUST_03980,EdTech,Mid-Market,2023-03-16
CUST_03981,E-commerce,Enterprise,2022-06-24
CUST_03982,Logistics,Mid-Market,2022-11-07
CUST_03983,E-commerce,SMB,2022-10-01
CUST_03984,Healthcare,Enterprise,2022-02-04
CUST_03985,FinTech,SMB,2022-08-05
CUST_03986,E-commerce,SMB,2023-11-03
CUST_03987,E-commerce,Enterprise,2023-02-12
CUST_03988,Healthcare,Mid-Market,2023-06-03
CUST_03989,FinTech,Mid-Market,2022-09-26
CUST_03990,FinTech,Mid-Market,2023-09-30
CUST_03991,Logistics,SMB,2023-04-20
CUST_03992,E-commerce,SMB,2022-11-21
CUST_03993,FinTech,Mid-Market,2022-12-22
CUST_03994,FinTech,SMB,2022-03-31
CUST_03995,EdTech,SMB,2022-02-11
CUST_03996,EdTech,Mid-Market,2022-12-31
CUST_03997,FinTech,Mid-Market,2023-11-02
CUST_03998,Logistics,SMB,2022-07-21
CUST_03999,FinTech,Mid-Market,2023-01-01
CUST_04000,Healthcare,Mid-Market,2022-10-15
CUST_04001,E-commerce,Mid-Market,2023-08-26
CUST_04002,Logistics,SMB,2023-04-26
CUST_04003,Healthcare,SMB,2023-09-29
CUST_04004,Logistics,SMB,2023-05-16
CUST_04005,Healthcare,SMB,2023-09-30
CUST_04006,E-commerce,SMB,2022-02-21
CUST_04007,E-commerce,SMB,2022-04-13
CUST_04008,EdTech,SMB,2022-12-27
CUST_04009,Healthcare,Enterprise,2023-02-28
CUST_04010,EdTech,SMB,2023-11-30
CUST_04011,Healthcare,Mid-Market,2022-07-24
CUST_04012,EdTech,Mid-Market,2022-01-14
CUST_04013,E-commerce,SMB,2023-09-08
CUST_04014,Logistics,Enterprise,2023-09-21
CUST_04015,EdTech,SMB,2023-04-15
CUST_04016,Healthcare,SMB,2023-04-11
CUST_04017,Healthcare,Mid-Market,2022-10-31
CUST_04018,E-commerce,SMB,2023-08-28
CUST_04019,Healthcare,Mid-Market,2023-03-03
CUST_04020,FinTech,SMB,2023-10-18
CUST_04021,Logistics,Mid-Market,2022-04-20
CUST_04022,EdTech,SMB,2023-11-06
CUST_04023,Logistics,Mid-Market,2023-07-19
CUST_04024,E-commerce,SMB,2023-05-30
CUST_04025,EdTech,Mid-Market,2022-03-09
CUST_04026,EdTech,Mid-Market,2022-09-03
CUST_04027,FinTech,SMB,2023-01-24
CUST_04028,E-commerce,Mid-Market,2023-10-12
CUST_04029,Healthcare,SMB,2022-11-04
CUST_04030,FinTech,Mid-Market,2022-12-18
CUST_04031,FinTech,SMB,2022-03-07
CUST_04032,Logistics,Mid-Market,2023-04-05
CUST_04033,Logistics,Mid-Market,2022-12-13
CUST_04034,Logistics,SMB,2022-11-21
CUST_04035,FinTech,SMB,2023-10-29
CUST_04036,Healthcare,SMB,2023-08-22
CUST_04037,EdTech,Mid-Market,2022-02-02
CUST_04038,Logistics,SMB,2022-03-09
CUST_04039,Healthcare,SMB,2022-07-06
CUST_04040,E-commerce,Mid-Market,2022-07-11
CUST_04041,Logistics,SMB,2022-08-01
CUST_04042,EdTech,Mid-Market,2023-08-23
CUST_04043,E-commerce,SMB,2023-03-04
CUST_04044,E-commerce,SMB,2022-12-17
CUST_04045,EdTech,Mid-Market,2022-04-18
CUST_04046,Logistics,SMB,2022-08-28
CUST_04047,FinTech,SMB,2022-08-04
CUST_04048,EdTech,Mid-Market,2022-06-26
CUST_04049,EdTech,SMB,2023-07-19
CUST_04050,EdTech,Enterprise,2022-11-26
CUST_04051,E-commerce,Enterprise,2023-07-15
CUST_04052,Healthcare,SMB,2023-09-18
CUST_04053,FinTech,SMB,2023-03-26
CUST_04054,Logistics,Mid-Market,2023-08-30
CUST_04055,Logistics,SMB,2023-03-23
CUST_04056,Healthcare,SMB,2023-06-21
CUST_04057,EdTech,Mid-Market,2023-10-06
CUST_04058,FinTech,SMB,2022-06-28
CUST_04059,Logistics,Mid-Market,2023-01-30
CUST_04060,Logistics,SMB,2022-05-25
CUST_04061,EdTech,SMB,2022-07-17
CUST_04062,Healthcare,SMB,2022-03-25
CUST_04063,FinTech,Enterprise,2023-10-31
CUST_04064,Healthcare,Mid-Market,2022-03-26
CUST_04065,Healthcare,Mid-Market,2023-04-02
CUST_04066,FinTech,SMB,2023-04-21
CUST_04067,FinTech,SMB,2022-09-10
CUST_04068,Logistics,SMB,2022-03-13
CUST_04069,Logistics,SMB,2022-08-11
CUST_04070,FinTech,SMB,2022-10-03
CUST_04071,E-commerce,Mid-Market,2022-09-03
CUST_04072,Logistics,SMB,2022-12-07
CUST_04073,E-commerce,Enterprise,2023-07-27
CUST_04074,FinTech,SMB,2023-04-16
CUST_04075,Logistics,Enterprise,2023-03-30
CUST_04076,Healthcare,SMB,2022-01-07
CUST_04077,FinTech,SMB,2022-07-07
CUST_04078,EdTech,SMB,2022-01-04
CUST_04079,E-commerce,SMB,2023-10-07
CUST_04080,FinTech,SMB,2022-05-05
CUST_04081,FinTech,SMB,2022-01-15
CUST_04082,Logistics,SMB,2023-06-09
CUST_04083,Logistics,Mid-Market,2023-09-22
CUST_04084,Logistics,Mid-Market,2022-08-28
CUST_04085,EdTech,Mid-Market,2022-12-26
CUST_04086,Logistics,SMB,2023-06-02
CUST_04087,FinTech,Mid-Market,2022-11-16
CUST_04088,Logistics,SMB,2022-08-19
CUST_04089,Healthcare,SMB,2022-01-30
CUST_04090,Logistics,SMB,2023-06-18
CUST_04091,EdTech,SMB,2022-06-05
CUST_04092,Healthcare,SMB,2023-09-22
CUST_04093,FinTech,SMB,2023-02-03
CUST_04094,FinTech,SMB,2022-12-12
CUST_04095,E-commerce,Mid-Market,2022-07-14
CUST_04096,Healthcare,Mid-Market,2022-06-17
CUST_04097,E-commerce,Enterprise,2023-01-12
CUST_04098,Healthcare,Mid-Market,2023-05-04
CUST_04099,Healthcare,SMB,2022-12-28
CUST_04100,EdTech,Mid-Market,2023-04-27
CUST_04101,E-commerce,Mid-Market,2022-09-01
CUST_04102,EdTech,SMB,2023-08-04
CUST_04103,Healthcare,SMB,2023-08-30
CUST_04104,FinTech,Enterprise,2023-08-12
CUST_04105,Healthcare,SMB,2022-06-20
CUST_04106,EdTech,Enterprise,2023-05-28
CUST_04107,E-commerce,SMB,2023-02-10
CUST_04108,E-commerce,SMB,2023-07-28
CUST_04109,EdTech,SMB,2022-07-26
CUST_04110,E-commerce,SMB,2022-06-03
CUST_04111,Logistics,Mid-Market,2022-02-17
CUST_04112,FinTech,Enterprise,2023-10-11
CUST_04113,FinTech,SMB,2022-01-01
CUST_04114,FinTech,SMB,2023-02-11
CUST_04115,E-commerce,Mid-Market,2022-04-17
CUST_04116,E-commerce,Mid-Market,2022-06-22
CUST_04117,Healthcare,SMB,2023-05-21
CUST_04118,Healthcare,SMB,2022-05-10
CUST_04119,FinTech,Mid-Market,2023-02-02
CUST_04120,Logistics,Mid-Market,2022-10-21
CUST_04121,Healthcare,SMB,2023-07-06
CUST_04122,Healthcare,SMB,2023-03-23
CUST_04123,E-commerce,Enterprise,2022-01-16
CUST_04124,Logistics,Mid-Market,2023-10-01
CUST_04125,FinTech,SMB,2022-12-15
CUST_04126,Healthcare,SMB,2022-07-22
CUST_04127,Logistics,Mid-Market,2022-05-14
CUST_04128,Logistics,SMB,2023-06-10
CUST_04129,FinTech,SMB,2023-05-23
CUST_04130,Logistics,SMB,2022-03-07
CUST_04131,Logistics,SMB,2023-04-25
CUST_04132,Logistics,Mid-Market,2023-04-04
CUST_04133,Healthcare,SMB,2022-12-08
CUST_04134,FinTech,Mid-Market,2023-09-18
CUST_04135,Logistics,SMB,2022-06-08
CUST_04136,Logistics,SMB,2022-06-10
CUST_04137,Healthcare,SMB,2022-09-11
CUST_04138,FinTech,Enterprise,2023-06-11
CUST_04139,E-commerce,Mid-Market,2023-07-03
CUST_04140,Healthcare,SMB,2022-06-04
CUST_04141,FinTech,Mid-Market,2023-05-01
CUST_04142,Logistics,Mid-Market,2023-03-08
CUST_04143,FinTech,Enterprise,2022-01-27
CUST_04144,FinTech,SMB,2022-01-12
CUST_04145,FinTech,Mid-Market,2022-03-08
CUST_04146,E-commerce,SMB,2023-06-26
CUST_04147,FinTech,SMB,2022-04-06
CUST_04148,E-commerce,Enterprise,2022-08-03
CUST_04149,Logistics,SMB,2022-07-13
CUST_04150,E-commerce,SMB,2023-10-09
CUST_04151,Logistics,SMB,2022-10-17
CUST_04152,Logistics,Mid-Market,2023-06-28
CUST_04153,E-commerce,Mid-Market,2022-02-08
CUST_04154,Healthcare,SMB,2022-07-25
CUST_04155,EdTech,Enterprise,2023-07-09
CUST_04156,FinTech,SMB,2023-04-29
CUST_04157,EdTech,SMB,2022-12-03
CUST_04158,FinTech,Enterprise,2023-05-11
CUST_04159,FinTech,SMB,2022-09-06
CUST_04160,Logistics,SMB,2022-03-15
CUST_04161,FinTech,SMB,2023-01-08
CUST_04162,FinTech,Mid-Market,2022-05-18
CUST_04163,E-commerce,SMB,2023-04-02
CUST_04164,EdTech,Enterprise,2023-03-20
CUST_04165,E-commerce,Mid-Market,2022-12-19
CUST_04166,FinTech,SMB,2023-02-15
CUST_04167,Logistics,Mid-Market,2023-11-09
CUST_04168,E-commerce,SMB,2023-06-22
CUST_04169,E-commerce,SMB,2023-03-29
CUST_04170,Healthcare,Mid-Market,2023-02-23
CUST_04171,FinTech,Enterprise,2023-03-26
CUST_04172,Logistics,SMB,2023-08-08
CUST_04173,E-commerce,SMB,2022-04-25
CUST_04174,E-commerce,SMB,2022-02-20
CUST_04175,Logistics,SMB,2023-01-04
CUST_04176,FinTech,SMB,2023-11-14
CUST_04177,Healthcare,SMB,2023-05-30
CUST_04178,E-commerce,Mid-Market,2022-07-29
CUST_04179,Healthcare,SMB,2023-09-19
CUST_04180,EdTech,SMB,2023-11-10
CUST_04181,FinTech,Mid-Market,2023-03-11
CUST_04182,EdTech,Mid-Market,2022-08-15
CUST_04183,EdTech,SMB,2023-10-25
CUST_04184,EdTech,SMB,2022-09-25
CUST_04185,FinTech,Mid-Market,2022-04-26
CUST_04186,FinTech,SMB,2023-08-23
CUST_04187,Logistics,SMB,2022-12-26
CUST_04188,Healthcare,Mid-Market,2022-11-25
CUST_04189,Healthcare,SMB,2022-02-09
CUST_04190,Logistics,SMB,2022-07-01
CUST_04191,Logistics,SMB,2023-05-05
CUST_04192,EdTech,SMB,2022-07-28
CUST_04193,Logistics,SMB,2022-09-30
CUST_04194,E-commerce,Enterprise,2022-04-29
CUST_04195,Healthcare,SMB,2023-01-17
CUST_04196,Logistics,SMB,2023-06-20
CUST_04197,E-commerce,SMB,2022-09-15
CUST_04198,E-commerce,Enterprise,2023-04-28
CUST_04199,E-commerce,SMB,2023-05-24
CUST_04200,E-commerce,SMB,2022-04-02
CUST_04201,EdTech,Mid-Market,2022-06-10
CUST_04202,E-commerce,SMB,2022-05-29
CUST_04203,EdTech,SMB,2022-04-27
CUST_04204,EdTech,SMB,2023-04-03
CUST_04205,E-commerce,SMB,2023-07-19
CUST_04206,Healthcare,SMB,2022-02-14
CUST_04207,E-commerce,Mid-Market,2022-08-22
CUST_04208,E-commerce,SMB,2023-01-10
CUST_04209,E-commerce,SMB,2023-07-01
CUST_04210,Healthcare,SMB,2022-07-16
CUST_04211,FinTech,SMB,2022-01-25
CUST_04212,FinTech,SMB,2023-01-30
CUST_04213,EdTech,Enterprise,2022-02-05
CUST_04214,EdTech,SMB,2023-04-19
CUST_04215,Healthcare,Mid-Market,2022-08-11
CUST_04216,Logistics,SMB,2023-06-14
CUST_04217,FinTech,SMB,2022-07-07
CUST_04218,EdTech,SMB,2023-02-06
CUST_04219,FinTech,SMB,2022-09-14
CUST_04220,Healthcare,SMB,2023-10-16
CUST_04221,Healthcare,SMB,2022-05-16
CUST_04222,Logistics,Mid-Market,2023-08-14
CUST_04223,Logistics,SMB,2023-03-20
CUST_04224,Healthcare,SMB,2023-02-22
CUST_04225,EdTech,SMB,2022-10-19
CUST_04226,FinTech,SMB,2023-07-28
CUST_04227,E-commerce,SMB,2022-05-09
CUST_04228,Logistics,SMB,2022-12-07
CUST_04229,E-commerce,SMB,2022-09-14
CUST_04230,EdTech,Mid-Market,2023-07-20
CUST_04231,Logistics,Mid-Market,2023-11-18
CUST_04232,E-commerce,SMB,2022-04-10
CUST_04233,EdTech,SMB,2022-02-08
CUST_04234,FinTech,Mid-Market,2022-09-20
CUST_04235,EdTech,SMB,2022-05-30
CUST_04236,Logistics,SMB,2023-09-25
CUST_04237,Healthcare,SMB,2023-11-21
CUST_04238,FinTech,SMB,2022-11-26
CUST_04239,E-commerce,SMB,2022-04-30
CUST_04240,Logistics,SMB,2023-08-07
CUST_04241,Healthcare,SMB,2022-08-07
CUST_04242,EdTech,SMB,2022-05-03
CUST_04243,Healthcare,Mid-Market,2022-09-01
CUST_04244,Logistics,SMB,2023-08-10
CUST_04245,Logistics,SMB,2023-06-02
CUST_04246,Healthcare,SMB,2022-01-21
CUST_04247,EdTech,Mid-Market,2022-07-09
CUST_04248,Healthcare,Mid-Market,2022-08-13
CUST_04249,Logistics,Mid-Market,2023-09-07
CUST_04250,Logistics,SMB,2023-04-11
CUST_04251,E-commerce,Mid-Market,2022-04-09
CUST_04252,E-commerce,Mid-Market,2022-12-29
CUST_04253,FinTech,SMB,2022-03-24
CUST_04254,Logistics,SMB,2023-11-24
CUST_04255,E-commerce,SMB,2023-10-26
CUST_04256,Healthcare,Mid-Market,2022-02-25
CUST_04257,EdTech,SMB,2022-01-22
CUST_04258,Healthcare,SMB,2023-08-03
CUST_04259,EdTech,Enterprise,2022-07-04
CUST_04260,E-commerce,Mid-Market,2023-06-06
CUST_04261,FinTech,Enterprise,2023-08-01
CUST_04262,Healthcare,Enterprise,2022-09-21
CUST_04263,Healthcare,SMB,2022-08-13
CUST_04264,Healthcare,Mid-Market,2023-09-27
CUST_04265,EdTech,SMB,2022-02-07
CUST_04266,E-commerce,Mid-Market,2022-05-03
CUST_04267,Healthcare,SMB,2022-06-05
CUST_04268,Healthcare,Enterprise,2022-10-28
CUST_04269,FinTech,Mid-Market,2022-03-08
CUST_04270,FinTech,Mid-Market,2023-10-07
CUST_04271,E-commerce,SMB,2023-01-29
CUST_04272,E-commerce,SMB,2023-10-14
CUST_04273,Logistics,Mid-Market,2023-08-17
CUST_04274,FinTech,SMB,2023-07-24
CUST_04275,Logistics,Mid-Market,2023-10-23
CUST_04276,EdTech,SMB,2023-02-09
CUST_04277,Logistics,Mid-Market,2023-03-25
CUST_04278,Healthcare,SMB,2022-05-11
CUST_04279,Logistics,Mid-Market,2022-03-10
CUST_04280,E-commerce,Mid-Market,2022-12-11
CUST_04281,EdTech,SMB,2022-11-16
CUST_04282,Healthcare,SMB,2022-06-26
CUST_04283,Logistics,SMB,2023-08-07
CUST_04284,EdTech,SMB,2023-06-13
CUST_04285,EdTech,SMB,2022-06-09
CUST_04286,Healthcare,Mid-Market,2023-08-05
CUST_04287,Logistics,SMB,2023-09-17
CUST_04288,EdTech,SMB,2023-06-17
CUST_04289,EdTech,SMB,2022-05-15
CUST_04290,FinTech,SMB,2022-04-21
CUST_04291,EdTech,SMB,2022-10-10
CUST_04292,FinTech,Enterprise,2023-06-04
CUST_04293,Logistics,Mid-Market,2022-07-13
CUST_04294,Logistics,SMB,2022-02-16
CUST_04295,Logistics,SMB,2022-12-08
CUST_04296,E-commerce,Mid-Market,2022-08-30
CUST_04297,Logistics,SMB,2023-06-06
CUST_04298,EdTech,SMB,2023-01-05
CUST_04299,Healthcare,SMB,2022-05-11
CUST_04300,FinTech,SMB,2022-09-27
CUST_04301,E-commerce,Enterprise,2022-03-02
CUST_04302,Logistics,Mid-Market,2022-06-13
CUST_04303,Logistics,SMB,2023-06-09
CUST_04304,Healthcare,SMB,2022-09-29
CUST_04305,Healthcare,Mid-Market,2022-05-13
CUST_04306,E-commerce,Mid-Market,2022-09-01
CUST_04307,FinTech,Mid-Market,2023-03-10
CUST_04308,Logistics,Mid-Market,2022-02-07
CUST_04309,E-commerce,SMB,2023-07-22
CUST_04310,EdTech,Mid-Market,2022-11-15
CUST_04311,EdTech,Mid-Market,2023-05-25
CUST_04312,E-commerce,SMB,2023-01-11
CUST_04313,Logistics,Mid-Market,2023-07-14
CUST_04314,E-commerce,SMB,2023-09-09
CUST_04315,Logistics,SMB,2023-04-19
CUST_04316,Healthcare,SMB,2022-02-28
CUST_04317,E-commerce,SMB,2023-08-12
CUST_04318,Logistics,SMB,2023-05-14
CUST_04319,E-commerce,SMB,2022-08-06
CUST_04320,E-commerce,SMB,2023-07-21
CUST_04321,Logistics,SMB,2023-07-21
CUST_04322,Logistics,SMB,2022-05-09
CUST_04323,FinTech,SMB,2023-01-18
CUST_04324,E-commerce,Mid-Market,2023-01-23
CUST_04325,EdTech,SMB,2022-03-26
CUST_04326,E-commerce,SMB,2023-05-25
CUST_04327,E-commerce,Mid-Market,2023-09-19
CUST_04328,Logistics,Mid-Market,2023-03-13
CUST_04329,E-commerce,Mid-Market,2022-10-20
CUST_04330,E-commerce,SMB,2022-02-18
CUST_04331,EdTech,SMB,2022-03-08
CUST_04332,Logistics,Mid-Market,2022-05-09
CUST_04333,E-commerce,SMB,2022-01-29
CUST_04334,Healthcare,SMB,2022-12-09
CUST_04335,FinTech,SMB,2023-06-29
CUST_04336,EdTech,Mid-Market,2022-04-29
CUST_04337,E-commerce,SMB,2023-11-23
CUST_04338,Healthcare,Enterprise,2023-10-25
CUST_04339,E-commerce,Mid-Market,2022-05-13
CUST_04340,E-commerce,SMB,2022-11-23
CUST_04341,Logistics,Mid-Market,2022-07-04
CUST_04342,Logistics,Mid-Market,2023-05-21
CUST_04343,Logistics,Mid-Market,2023-10-08
CUST_04344,Healthcare,SMB,2023-11-20
CUST_04345,E-commerce,Mid-Market,2023-06-18
CUST_04346,FinTech,SMB,2022-08-29
CUST_04347,EdTech,Enterprise,2023-08-12
CUST_04348,Logistics,SMB,2023-05-31
CUST_04349,Logistics,SMB,2022-06-14
CUST_04350,E-commerce,Mid-Market,2023-10-02
CUST_04351,E-commerce,Mid-Market,2023-07-11
CUST_04352,Healthcare,SMB,2022-08-06
CUST_04353,Healthcare,SMB,2023-10-10
CUST_04354,Logistics,SMB,2023-11-11
CUST_04355,E-commerce,Enterprise,2023-08-28
CUST_04356,FinTech,Mid-Market,2022-01-05
CUST_04357,EdTech,Mid-Market,2023-10-30
CUST_04358,E-commerce,SMB,2022-03-22
CUST_04359,E-commerce,SMB,2022-09-04
CUST_04360,Healthcare,Mid-Market,2023-05-08
CUST_04361,EdTech,Mid-Market,2023-10-11
CUST_04362,Logistics,SMB,2023-01-21
CUST_04363,E-commerce,Mid-Market,2023-07-29
CUST_04364,Logistics,SMB,2022-11-03
CUST_04365,E-commerce,SMB,2023-09-20
CUST_04366,Logistics,SMB,2023-09-17
CUST_04367,EdTech,SMB,2023-06-27
CUST_04368,Healthcare,SMB,2022-01-07
CUST_04369,EdTech,SMB,2023-05-30
CUST_04370,FinTech,SMB,2023-07-22
CUST_04371,Healthcare,Mid-Market,2022-03-14
CUST_04372,EdTech,SMB,2022-01-10
CUST_04373,FinTech,SMB,2023-07-27
CUST_04374,E-commerce,SMB,2023-07-16
CUST_04375,E-commerce,SMB,2022-05-02
CUST_04376,Logistics,Mid-Market,2023-11-18
CUST_04377,Healthcare,SMB,2023-05-28
CUST_04378,E-commerce,Mid-Market,2023-03-17
CUST_04379,Healthcare,Mid-Market,2022-02-07
