customer_id,logins_last_30_days,reports_generated,api_calls
CUST_03199,19,5,801
CUST_03200,3,1,46
CUST_03201,8,11,23
CUST_03202,38,5,335
CUST_03203,4,0,283
CUST_03204,48,8,173
CUST_03205,46,11,306
CUST_03206,23,5,878
CUST_03207,1,0,994
CUST_03208,31,1,773
CUST_03209,9,3,229
CUST_03210,17,7,702
CUST_03211,4,1,117
CUST_03212,4,1,52
CUST_03213,2,1,48668
CUST_03214,4,1,947
CUST_03215,5,6,571
CUST_03216,28,14,936
CUST_03217,0,0,42942
CUST_03218,2,0,771
CUST_03219,2,0,781
CUST_03220,35,7,140
CUST_03221,21,9,654
CUST_03222,34,9,112
CUST_03223,2,0,263
CUST_03224,0,0,490
CUST_03225,40,14,343
CUST_03226,11,1,522
CUST_03227,2,1,879
CUST_03228,24,4,16580
CUST_03229,18,14,472
CUST_03230,34,5,22
CUST_03231,0,1,238
CUST_03232,3,1,620
CUST_03233,45,8,262
CUST_03234,29,7,324
CUST_03235,38,1,671
CUST_03236,12,12,731
CUST_03237,24,2,683
CUST_03238,34,7,386
CUST_03239,8,3,605
CUST_03240,2,1,121
CUST_03241,31,11,299
CUST_03242,14,12,708
CUST_03243,27,14,562
CUST_03244,37,9,316
CUST_03245,15,12,818
CUST_03246,45,10,928
CUST_03247,2,1,19
CUST_03248,15,8,541
CUST_03249,1,1,888
CUST_03250,4,1,299
CUST_03251,9,11,469
CUST_03252,9,10,85
CUST_03253,4,0,741
CUST_03254,21,8,668
CUST_03255,7,12,404
CUST_03256,47,2,977
CUST_03257,1,0,28573
CUST_03258,3,1,111
CUST_03259,4,0,138
CUST_03260,27,7,9
CUST_03261,6,9,290
CUST_03262,3,1,921
CUST_03263,0,0,378
CUST_03264,3,1,881
CUST_03265,42,7,939
CUST_03266,24,1,237
CUST_03267,1,0,643
CUST_03268,31,14,329
CUST_03269,3,0,184
CUST_03270,43,13,806
CUST_03271,3,1,719
CUST_03272,37,11,761
CUST_03273,33,14,424
CUST_03274,14,1,861
CUST_03275,14,12,322
CUST_03276,16,10,481
CUST_03277,2,1,600
CUST_03278,1,1,357
CUST_03279,17,13,33853
CUST_03280,1,0,35
CUST_03281,35,8,515
CUST_03282,31,9,745
CUST_03283,10,10,329
CUST_03284,1,1,268
CUST_03285,39,10,69
CUST_03286,13,4,518
CUST_03287,1,1,667
CUST_03288,0,0,954
CUST_03289,44,14,377
CUST_03290,30,9,292
CUST_03291,1,0,910
CUST_03292,23,1,285
CUST_03293,3,0,11353
CUST_03294,45,10,585
CUST_03295,1,0,523
CUST_03296,15,2,336
CUST_03297,4,1,623
CUST_03298,33,2,541
CUST_03299,42,13,44377
CUST_03300,24,5,35
CUST_03301,25,14,22670
CUST_03302,32,9,378
CUST_03303,3,1,343
CUST_03304,44,13,229
CUST_03305,30,7,788
CUST_03306,14,2,44748
CUST_03307,4,0,799
CUST_03308,13,5,761
CUST_03309,3,1,574
CUST_03310,15,14,977
CUST_03311,14,7,28009
CUST_03312,11,7,420
CUST_03313,3,1,555
CUST_03314,20,3,660
CUST_03315,30,14,401
CUST_03316,36,1,487
CUST_03317,35,9,45
CUST_03318,36,1,686
CUST_03319,3,1,153
CUST_03320,16,14,43396
CUST_03321,31,14,644
CUST_03322,26,5,286
CUST_03323,19,8,22905
CUST_03324,1,1,844
CUST_03325,8,9,26168
CUST_03326,0,0,40606
CUST_03327,27,9,638
CUST_03328,20,10,704
CUST_03329,38,5,471
CUST_03330,26,5,268
CUST_03331,2,0,633
CUST_03332,3,0,657
CUST_03333,41,10,663
CUST_03334,48,10,156
CUST_03335,11,10,667
CUST_03336,2,0,613
CUST_03337,30,3,428
CUST_03338,2,1,884
CUST_03339,8,10,981
CUST_03340,36,3,851
CUST_03341,42,3,251
CUST_03342,13,13,266
CUST_03343,40,4,818
CUST_03344,30,9,58
CUST_03345,1,1,851
CUST_03346,24,8,616
CUST_03347,0,1,780
CUST_03348,19,6,558
CUST_03349,3,1,599
CUST_03350,1,0,170
CUST_03351,37,1,663
CUST_03352,0,0,687
CUST_03353,26,1,17586
CUST_03354,4,1,656
CUST_03355,1,1,836
CUST_03356,25,9,821
CUST_03357,16,7,733
CUST_03358,11,10,397
CUST_03359,6,1,14
CUST_03360,43,3,968
CUST_03361,45,14,461
CUST_03362,28,1,137
CUST_03363,0,1,761
CUST_03364,29,4,25822
CUST_03365,4,1,862
CUST_03366,44,9,780
CUST_03367,45,12,592
CUST_03368,46,4,576
CUST_03369,48,3,653
CUST_03370,6,14,299
CUST_03371,46,4,422
CUST_03372,39,3,418
CUST_03373,37,6,758
CUST_03374,21,1,884
CUST_03375,26,2,192
CUST_03376,5,8,282
CUST_03377,41,3,253
CUST_03378,34,4,503
CUST_03379,10,12,21698
CUST_03380,45,1,312
CUST_03381,18,3,277
CUST_03382,40,1,801
CUST_03383,37,11,904
CUST_03384,42,10,817
CUST_03385,43,5,309
CUST_03386,10,1,185
CUST_03387,0,0,867
CUST_03388,1,1,223
CUST_03389,37,7,573
CUST_03390,2,0,6623
CUST_03391,48,8,595
CUST_03392,47,9,26
CUST_03393,4,1,380
CUST_03394,1,1,319
CUST_03395,28,3,130
CUST_03396,3,1,12766
CUST_03397,3,1,522
CUST_03398,29,14,279
CUST_03399,34,7,284
CUST_03400,36,12,196
CUST_03401,1,0,736
CUST_03402,11,4,8517
CUST_03403,28,11,274
CUST_03404,13,6,67
CUST_03405,20,2,232
CUST_03406,6,7,610
CUST_03407,1,1,221
CUST_03408,38,5,452
CUST_03409,26,4,635
CUST_03410,23,2,303
CUST_03411,25,7,935
CUST_03412,16,2,613
CUST_03413,4,1,962
CUST_03414,23,9,399
CUST_03415,10,2,319
CUST_03416,46,10,263
CUST_03417,1,0,364
CUST_03418,37,3,388
CUST_03419,42,2,741
CUST_03420,17,10,29929
CUST_03421,30,3,226
CUST_03422,18,9,455
CUST_03423,49,11,12814
CUST_03424,0,1,664
CUST_03425,5,11,820
CUST_03426,49,3,304
CUST_03427,34,5,504
CUST_03428,14,12,327
CUST_03429,14,7,660
CUST_03430,32,1,818
CUST_03431,4,0,941
CUST_03432,3,0,520
CUST_03433,16,10,319
CUST_03434,0,1,735
CUST_03435,41,2,37669
CUST_03436,1,0,460
CUST_03437,4,0,534
CUST_03438,31,14,8670
CUST_03439,46,14,49984
CUST_03440,16,10,903
CUST_03441,3,0,703
CUST_03442,8,10,226
CUST_03443,4,0,565
CUST_03444,40,12,603
CUST_03445,49,3,3473
CUST_03446,18,1,819
CUST_03447,0,0,988
CUST_03448,49,1,690
CUST_03449,24,3,515
CUST_03450,49,4,32421
CUST_03451,27,11,100
CUST_03452,1,1,407
CUST_03453,38,11,404
CUST_03454,25,14,129
CUST_03455,4,1,518
CUST_03456,14,8,695
CUST_03457,2,1,21735
CUST_03458,1,0,843
CUST_03459,34,13,963
CUST_03460,4,0,34
CUST_03461,6,11,743
CUST_03462,36,9,153
CUST_03463,49,6,401
CUST_03464,21,10,63
CUST_03465,0,1,758
CUST_03466,49,10,889
CUST_03467,21,5,567
CUST_03468,18,13,228
CUST_03469,2,1,975
CUST_03470,38,1,822
CUST_03471,18,7,907
CUST_03472,21,11,252
CUST_03473,41,7,487
CUST_03474,26,10,47659
CUST_03475,0,0,563
CUST_03476,39,14,914
CUST_03477,1,0,14
CUST_03478,34,14,894
CUST_03479,41,9,853
CUST_03480,44,7,25466
CUST_03481,2,0,19932
CUST_03482,4,1,179
CUST_03483,39,12,588
CUST_03484,1,0,214
CUST_03485,45,3,734
CUST_03486,31,2,153
CUST_03487,34,9,44
CUST_03488,3,1,36031
CUST_03489,28,7,20
CUST_03490,18,1,592
CUST_03491,27,9,988
CUST_03492,13,12,564
CUST_03493,46,9,668
CUST_03494,22,10,28245
CUST_03495,43,6,981
CUST_03496,3,0,368
CUST_03497,9,14,658
CUST_03498,22,6,693
CUST_03499,37,5,36582
CUST_03500,48,11,894
CUST_03501,0,1,34116
CUST_03502,17,4,358
CUST_03503,2,1,854
CUST_03504,3,1,616
CUST_03505,5,5,513
CUST_03506,16,13,626
CUST_03507,28,4,502
CUST_03508,5,8,31
CUST_03509,1,0,357
CUST_03510,11,8,14961
CUST_03511,32,14,30456
CUST_03512,41,8,377
CUST_03513,2,1,40117
CUST_03514,4,0,495
CUST_03515,36,13,609
CUST_03516,35,9,451
CUST_03517,48,6,2709
CUST_03518,19,1,83
CUST_03519,7,7,405
CUST_03520,19,7,668
CUST_03521,47,9,106
CUST_03522,22,1,488
CUST_03523,0,1,356
CUST_03524,4,0,130
CUST_03525,3,0,37604
CUST_03526,1,1,595
CUST_03527,45,13,600
CUST_03528,3,1,225
CUST_03529,0,0,105
CUST_03530,3,0,948
CUST_03531,15,12,860
CUST_03532,3,1,30210
CUST_03533,39,1,393
CUST_03534,25,11,12516
CUST_03535,45,10,100
CUST_03536,15,11,807
CUST_03537,35,8,881
CUST_03538,5,12,147
CUST_03539,45,5,892
CUST_03540,0,1,229
CUST_03541,1,1,86
CUST_03542,36,5,522
CUST_03543,0,0,647
CUST_03544,9,13,18451
CUST_03545,47,10,803
CUST_03546,41,3,152
CUST_03547,3,1,422
CUST_03548,18,4,353
CUST_03549,48,8,878
CUST_03550,13,5,607
CUST_03551,11,6,573
CUST_03552,1,1,872
CUST_03553,4,1,982
CUST_03554,11,9,916
CUST_03555,18,8,914
CUST_03556,36,8,408
CUST_03557,12,10,86
CUST_03558,31,5,210
CUST_03559,7,5,900
CUST_03560,31,3,382
CUST_03561,34,13,594
CUST_03562,38,11,48744
CUST_03563,30,2,523
CUST_03564,41,9,870
CUST_03565,44,6,152
CUST_03566,2,1,4
CUST_03567,36,4,75
CUST_03568,45,5,410
CUST_03569,2,0,11846
CUST_03570,0,0,371
CUST_03571,46,11,82
CUST_03572,11,10,940
CUST_03573,23,4,39310
CUST_03574,37,11,471
CUST_03575,0,0,361
CUST_03576,7,14,411
CUST_03577,32,6,992
CUST_03578,18,4,34
CUST_03579,19,14,11316
CUST_03580,25,11,655
CUST_03581,0,0,907
CUST_03582,44,10,79
CUST_03583,22,3,74
CUST_03584,43,8,810
CUST_03585,24,6,283
CUST_03586,5,9,726
CUST_03587,13,5,757
CUST_03588,13,6,237
CUST_03589,47,9,336
CUST_03590,2,1,530
CUST_03591,43,10,970
CUST_03592,2,1,963
CUST_03593,2,0,8593
CUST_03594,24,10,890
CUST_03595,42,12,566
CUST_03596,45,10,82
CUST_03597,0,1,675
CUST_03598,30,11,317
CUST_03599,10,6,874
CUST_03600,43,6,678
CUST_03601,1,0,627
CUST_03602,10,14,296
CUST_03603,32,4,699
CUST_03604,13,10,13215
CUST_03605,31,6,341
CUST_03606,39,12,833
CUST_03607,10,7,954
CUST_03608,1,1,864
CUST_03609,20,14,423
CUST_03610,3,0,986
CUST_03611,27,11,18
CUST_03612,0,1,822
CUST_03613,45,7,879
CUST_03614,8,3,813
CUST_03615,3,1,3
CUST_03616,0,1,466
CUST_03617,28,7,189
CUST_03618,3,1,46701
CUST_03619,1,0,62
CUST_03620,10,14,965
CUST_03621,18,5,878
CUST_03622,3,1,780
CUST_03623,49,6,253
CUST_03624,39,11,626
CUST_03625,1,1,853
CUST_03626,27,7,771
CUST_03627,24,4,1
CUST_03628,21,2,44560
CUST_03629,24,11,40673
CUST_03630,0,1,285
CUST_03631,44,9,28736
CUST_03632,32,3,47
CUST_03633,0,1,554
CUST_03634,0,1,604
CUST_03635,49,14,940
CUST_03636,4,0,11339
CUST_03637,21,3,652
CUST_03638,39,14,46
CUST_03639,49,14,230
CUST_03640,43,14,12659
CUST_03641,41,5,283
CUST_03642,47,2,40430
CUST_03643,4,1,27
CUST_03644,22,14,410
CUST_03645,40,10,472
CUST_03646,24,14,669
CUST_03647,11,4,901
CUST_03648,40,7,221
CUST_03649,46,12,375
CUST_03650,5,12,8
CUST_03651,41,2,901
CUST_03652,39,10,412
CUST_03653,3,0,470
CUST_03654,0,0,69
CUST_03655,0,0,341
CUST_03656,33,5,65
CUST_03657,13,10,606
CUST_03658,3,0,692
CUST_03659,1,1,69
CUST_03660,29,8,35124
CUST_03661,16,7,260
CUST_03662,42,4,22889
CUST_03663,3,0,395
CUST_03664,11,13,357
CUST_03665,8,5,357
CUST_03666,3,1,391
CUST_03667,35,11,375
CUST_03668,43,4,185
CUST_03669,14,2,304
CUST_03670,27,12,63
CUST_03671,30,9,177
CUST_03672,27,1,234
CUST_03673,33,8,864
CUST_03674,1,1,761
CUST_03675,1,0,806
CUST_03676,33,3,39
CUST_03677,47,7,286
CUST_03678,1,0,258
CUST_03679,33,10,466
CUST_03680,28,12,239
CUST_03681,14,7,502
CUST_03682,18,2,583
CUST_03683,10,3,541
CUST_03684,1,1,350
CUST_03685,19,7,540
CUST_03686,1,1,3363
CUST_03687,43,3,311
CUST_03688,32,8,961
CUST_03689,6,13,598
CUST_03690,17,9,107
CUST_03691,6,2,830
CUST_03692,45,2,29
CUST_03693,3,0,308
CUST_03694,9,11,485
CUST_03695,7,8,45
CUST_03696,6,5,358
CUST_03697,18,2,136
CUST_03698,44,14,774
CUST_03699,0,1,574
CUST_03700,0,1,430
CUST_03701,1,1,555
CUST_03702,10,13,250
CUST_03703,38,9,432
CUST_03704,12,2,28600
CUST_03705,6,9,206
CUST_03706,30,2,48670
CUST_03707,21,1,445
CUST_03708,28,10,58
CUST_03709,35,6,205
CUST_03710,20,11,970
CUST_03711,25,6,330
CUST_03712,0,0,595
CUST_03713,3,1,524
CUST_03714,1,0,748
CUST_03715,0,1,157
CUST_03716,8,10,39207
CUST_03717,4,0,358
CUST_03718,8,11,851
CUST_03719,0,1,364
CUST_03720,42,13,554
CUST_03721,29,6,178
CUST_03722,12,4,357
CUST_03723,22,5,3966
CUST_03724,3,1,754
CUST_03725,11,9,548
CUST_03726,21,5,873
CUST_03727,3,0,352
CUST_03728,26,11,857
CUST_03729,19,8,363
CUST_03730,35,2,249
CUST_03731,40,12,119
CUST_03732,30,14,191
CUST_03733,18,6,806
CUST_03734,21,11,903
CUST_03735,13,11,61
CUST_03736,11,6,209
CUST_03737,0,0,806
CUST_03738,2,0,909
CUST_03739,16,14,51
CUST_03740,21,5,721
CUST_03741,13,2,312
CUST_03742,48,5,916
CUST_03743,48,1,278
CUST_03744,0,1,387
CUST_03745,31,14,201
CUST_03746,46,7,938
CUST_03747,16,4,138
CUST_03748,41,8,851
CUST_03749,24,3,18
CUST_03750,5,7,320
CUST_03751,13,14,94
CUST_03752,28,2,25616
CUST_03753,3,1,104
CUST_03754,40,8,944
CUST_03755,1,0,32045
CUST_03756,33,3,929
CUST_03757,4,1,259
CUST_03758,39,6,986
CUST_03759,20,2,38
CUST_03760,1,1,500
CUST_03761,2,1,816
CUST_03762,43,4,48836
CUST_03763,16,6,153
CUST_03764,48,2,552
CUST_03765,3,1,320
CUST_03766,29,3,121
CUST_03767,4,0,755
CUST_03768,7,1,756
CUST_03769,43,13,143
CUST_03770,28,6,185
CUST_03771,25,11,546
CUST_03772,3,0,210
CUST_03773,37,4,399
CUST_03774,12,8,32
CUST_03775,37,5,158
CUST_03776,7,10,405
CUST_03777,6,14,828
CUST_03778,42,4,363
CUST_03779,44,7,979
CUST_03780,1,1,703
CUST_03781,43,10,965
CUST_03782,28,8,162
CUST_03783,25,2,763
CUST_03784,22,13,550
CUST_03785,39,1,130
CUST_03786,15,6,95
CUST_03787,15,2,652
CUST_03788,7,11,269
CUST_03789,27,8,680
CUST_03790,0,1,903
CUST_03791,0,1,366
CUST_03792,1,1,786
CUST_03793,46,11,10312
CUST_03794,34,12,909
CUST_03795,6,5,2924
CUST_03796,21,2,433
CUST_03797,1,0,610
CUST_03798,24,8,60
CUST_03799,3,1,931
CUST_03800,1,0,322
CUST_03801,0,1,728
CUST_03802,1,0,588
CUST_03803,22,9,207
CUST_03804,3,0,347
CUST_03805,48,8,44
CUST_03806,2,1,346
CUST_03807,33,14,713
CUST_03808,12,4,721
CUST_03809,2,1,839
CUST_03810,32,4,646
CUST_03811,3,0,368
CUST_03812,24,10,533
CUST_03813,12,2,357
CUST_03814,4,1,494
CUST_03815,2,0,904
CUST_03816,44,14,59
CUST_03817,21,4,297
CUST_03818,1,0,58
CUST_03819,10,13,423
CUST_03820,21,6,230
CUST_03821,8,5,796
CUST_03822,29,10,694
CUST_03823,11,13,447
CUST_03824,21,10,25726
CUST_03825,26,7,625
CUST_03826,0,0,367
CUST_03827,10,14,553
CUST_03828,2,0,28
CUST_03829,14,11,987
CUST_03830,43,10,276
CUST_03831,18,9,608
CUST_03832,46,7,702
CUST_03833,26,1,378
CUST_03834,0,1,830
CUST_03835,30,4,985
CUST_03836,14,7,26409
CUST_03837,6,11,206
CUST_03838,7,2,705
CUST_03839,46,12,651
CUST_03840,2,1,288
CUST_03841,14,1,974
CUST_03842,2,1,492
CUST_03843,18,11,768
CUST_03844,34,5,224
CUST_03845,45,2,451
CUST_03846,3,1,27
CUST_03847,34,6,701
CUST_03848,42,6,756
CUST_03849,3,0,333
CUST_03850,5,12,372
CUST_03851,4,1,826
CUST_03852,0,0,560
CUST_03853,1,0,19449
CUST_03854,3,0,203
CUST_03855,13,3,378
CUST_03856,47,10,901
CUST_03857,30,7,114
CUST_03858,29,13,19
CUST_03859,21,13,596
CUST_03860,10,4,25569
CUST_03861,19,6,7400
CUST_03862,7,12,764
CUST_03863,35,8,51
CUST_03864,32,3,659
CUST_03865,1,1,185
CUST_03866,48,9,684
CUST_03867,3,0,352
CUST_03868,44,6,113
CUST_03869,36,5,513
CUST_03870,23,4,545
CUST_03871,9,8,7140
CUST_03872,48,10,23542
CUST_03873,10,9,169
CUST_03874,16,12,605
CUST_03875,46,9,22324
CUST_03876,21,5,320
CUST_03877,43,5,365
CUST_03878,11,11,519
CUST_03879,2,1,832
CUST_03880,38,9,109
CUST_03881,3,0,905
CUST_03882,18,12,42280
CUST_03883,22,3,562
CUST_03884,47,7,952
CUST_03885,13,7,679
CUST_03886,43,5,577
CUST_03887,3,0,542
CUST_03888,18,4,958
CUST_03889,15,8,323
CUST_03890,34,4,951
CUST_03891,44,10,11
CUST_03892,47,6,798
CUST_03893,31,5,22
CUST_03894,33,12,160
CUST_03895,36,14,263
CUST_03896,34,10,701
CUST_03897,30,6,379
CUST_03898,34,3,752
CUST_03899,14,13,79
CUST_03900,16,3,270
CUST_03901,4,1,424
CUST_03902,4,1,615
CUST_03903,0,1,435
CUST_03904,2,1,921
CUST_03905,0,1,77
CUST_03906,49,1,523
CUST_03907,1,1,794
CUST_03908,1,1,110
CUST_03909,0,1,990
CUST_03910,45,6,25432
CUST_03911,22,14,413
CUST_03912,3,1,259
CUST_03913,26,1,821
CUST_03914,3,1,17553
CUST_03915,44,4,929
CUST_03916,27,2,707
CUST_03917,2,1,851
CUST_03918,4,1,183
CUST_03919,28,8,657
CUST_03920,1,1,174
CUST_03921,49,4,711
CUST_03922,29,2,699
CUST_03923,48,12,617
CUST_03924,33,13,954
CUST_03925,20,5,385
CUST_03926,44,9,9714
CUST_03927,10,7,584
CUST_03928,12,4,271
CUST_03929,1,0,725
CUST_03930,22,8,3706
CUST_03931,47,11,651
CUST_03932,36,13,900
CUST_03933,4,1,166
CUST_03934,3,1,142
CUST_03935,27,6,492
CUST_03936,0,0,71
CUST_03937,1,0,343
CUST_03938,38,6,498
CUST_03939,42,8,146
CUST_03940,21,13,612
CUST_03941,48,11,500
CUST_03942,9,5,337
CUST_03943,6,1,84
CUST_03944,45,4,816
CUST_03945,0,0,890
CUST_03946,24,2,806
CUST_03947,3,0,845
CUST_03948,32,13,142
CUST_03949,22,13,890
CUST_03950,48,7,310
CUST_03951,43,8,368
CUST_03952,1,0,40581
CUST_03953,19,5,28351
CUST_03954,43,1,812
CUST_03955,0,1,970
CUST_03956,2,1,440
CUST_03957,7,11,66
CUST_03958,23,8,733
CUST_03959,27,13,773
CUST_03960,23,10,29967
CUST_03961,22,2,926
CUST_03962,34,11,533
CUST_03963,43,9,340
CUST_03964,23,11,677
CUST_03965,3,0,101
CUST_03966,2,0,313
CUST_03967,38,1,965
CUST_03968,28,9,924
CUST_03969,22,8,951
CUST_03970,2,1,109
CUST_03971,40,1,906
CUST_03972,0,0,431
CUST_03973,1,0,341
CUST_03974,1,1,32114
CUST_03975,45,5,178
CUST_03976,42,13,678
CUST_03977,40,6,133
CUST_03978,42,4,29
CUST_03979,4,0,40369
CUST_03980,26,9,472
CUST_03981,33,13,995
CUST_03982,1,0,384
CUST_03983,31,14,597
CUST_03984,48,1,8
CUST_03985,4,0,940
CUST_03986,44,9,135
CUST_03987,21,3,10992
CUST_03988,3,0,975
CUST_03989,7,2,978
CUST_03990,8,4,647
CUST_03991,44,4,651
CUST_03992,20,9,42
CUST_03993,15,4,104
CUST_03994,0,0,823
CUST_03995,0,0,30
CUST_03996,35,4,681
CUST_03997,4,0,672
CUST_03998,4,0,786
CUST_03999,43,2,764
CUST_04000,5,3,218
CUST_04001,6,4,983
CUST_04002,0,1,112
CUST_04003,49,13,731
CUST_04004,4,1,694
CUST_04005,7,10,259
CUST_04006,1,0,11
CUST_04007,20,11,470
CUST_04008,2,1,339
CUST_04009,4,1,871
CUST_04010,39,11,923
CUST_04011,26,8,245
CUST_04012,36,8,249
CUST_04013,1,0,26233
CUST_04014,10,4,43824
CUST_04015,15,7,303
CUST_04016,2,1,887
CUST_04017,25,14,891
CUST_04018,26,3,512
CUST_04019,0,0,360
CUST_04020,25,14,49465
CUST_04021,49,6,44415
CUST_04022,24,1,15924
CUST_04023,13,9,606
CUST_04024,31,12,488
CUST_04025,33,2,293
CUST_04026,47,13,508
CUST_04027,37,3,520
CUST_04028,49,5,773
CUST_04029,5,3,325
CUST_04030,7,3,252
CUST_04031,36,8,307
CUST_04032,24,14,322
CUST_04033,21,4,607
CUST_04034,3,1,866
CUST_04035,2,0,911
CUST_04036,14,10,641
CUST_04037,4,0,35
CUST_04038,4,1,616
CUST_04039,33,2,710
CUST_04040,4,0,290
CUST_04041,36,11,887
CUST_04042,17,12,14057
CUST_04043,35,8,940
CUST_04044,0,0,941
CUST_04045,22,14,604
CUST_04046,15,2,488
CUST_04047,46,3,960
CUST_04048,22,3,28982
CUST_04049,45,1,384
CUST_04050,41,3,45505
CUST_04051,37,3,952
CUST_04052,3,1,966
CUST_04053,7,13,706
CUST_04054,5,8,255
CUST_04055,23,9,867
CUST_04056,10,1,358
CUST_04057,14,1,542
CUST_04058,41,6,24
CUST_04059,16,1,814
CUST_04060,48,12,951
CUST_04061,21,5,983
CUST_04062,31,14,0
CUST_04063,6,12,357
CUST_04064,29,1,117
CUST_04065,48,13,478
CUST_04066,32,8,676
CUST_04067,2,0,458
CUST_04068,41,5,6555
CUST_04069,41,6,194
CUST_04070,21,4,651
CUST_04071,9,13,19
CUST_04072,2,1,285
CUST_04073,0,1,457
CUST_04074,3,0,742
CUST_04075,47,9,447
CUST_04076,42,1,590
CUST_04077,49,14,639
CUST_04078,0,0,84
CUST_04079,3,1,575
CUST_04080,36,13,273
CUST_04081,41,13,799
CUST_04082,31,10,402
CUST_04083,0,1,252
CUST_04084,46,8,13552
CUST_04085,15,7,800
CUST_04086,45,1,957
CUST_04087,17,1,661
CUST_04088,3,1,364
CUST_04089,2,0,668
CUST_04090,2,0,727
CUST_04091,1,1,259
CUST_04092,41,9,433
CUST_04093,34,5,971
CUST_04094,30,1,611
CUST_04095,20,7,121
CUST_04096,15,10,36132
CUST_04097,8,2,516
CUST_04098,45,3,978
CUST_04099,19,4,17300
CUST_04100,4,0,678
CUST_04101,0,1,568
CUST_04102,8,9,542
CUST_04103,39,12,518
CUST_04104,1,1,11
CUST_04105,1,0,9
CUST_04106,6,1,48054
CUST_04107,43,13,724
CUST_04108,32,6,140
CUST_04109,38,1,982
CUST_04110,0,1,638
CUST_04111,12,7,709
CUST_04112,12,13,5042
CUST_04113,46,12,136
CUST_04114,26,1,16329
CUST_04115,31,9,599
CUST_04116,32,12,399
CUST_04117,15,11,442
CUST_04118,31,9,441
CUST_04119,5,6,5368
CUST_04120,43,14,675
CUST_04121,32,2,760
CUST_04122,31,2,512
CUST_04123,12,9,276
CUST_04124,28,13,683
CUST_04125,4,0,355
CUST_04126,1,1,932
CUST_04127,28,4,773
CUST_04128,4,1,653
CUST_04129,26,13,92
CUST_04130,14,10,640
CUST_04131,8,2,135
CUST_04132,12,4,110
CUST_04133,43,2,43
CUST_04134,19,3,890
CUST_04135,3,1,210
CUST_04136,33,14,342
CUST_04137,46,8,358
CUST_04138,43,5,360
CUST_04139,39,5,330
CUST_04140,4,1,410
CUST_04141,18,11,758
CUST_04142,4,1,507
CUST_04143,11,13,231
CUST_04144,48,7,803
CUST_04145,37,5,169
CUST_04146,39,7,403
CUST_04147,31,13,5174
CUST_04148,5,1,519
CUST_04149,10,3,301
CUST_04150,6,3,99
CUST_04151,4,0,252
CUST_04152,0,1,307
CUST_04153,49,3,793
CUST_04154,0,0,802
CUST_04155,20,3,699
CUST_04156,33,7,386
CUST_04157,35,4,122
CUST_04158,26,5,131
CUST_04159,14,14,235
CUST_04160,8,7,42307
CUST_04161,2,0,61
CUST_04162,0,0,26966
CUST_04163,21,6,689
CUST_04164,44,9,731
CUST_04165,12,6,402
CUST_04166,27,5,170
CUST_04167,11,12,475
CUST_04168,36,14,593
CUST_04169,28,13,13
CUST_04170,2,1,269
CUST_04171,40,8,53
CUST_04172,4,0,412
CUST_04173,10,5,130
CUST_04174,46,3,609
CUST_04175,35,10,712
CUST_04176,16,12,871
CUST_04177,30,2,772
CUST_04178,29,1,10182
CUST_04179,8,9,516
CUST_04180,10,5,628
CUST_04181,17,10,300
CUST_04182,29,12,703
CUST_04183,4,1,959
CUST_04184,0,0,938
CUST_04185,1,0,426
CUST_04186,25,4,115
CUST_04187,19,11,235
CUST_04188,7,2,562
CUST_04189,4,1,12
CUST_04190,49,8,217
CUST_04191,30,12,328
CUST_04192,21,4,67
CUST_04193,4,1,6751
CUST_04194,39,12,990
CUST_04195,0,1,836
CUST_04196,12,9,390
CUST_04197,3,0,91
CUST_04198,28,4,103
CUST_04199,4,0,589
CUST_04200,1,1,983
CUST_04201,34,7,425
CUST_04202,1,0,613
CUST_04203,38,10,772
CUST_04204,24,12,942
CUST_04205,40,10,37666
CUST_04206,38,13,378
CUST_04207,38,7,737
CUST_04208,17,14,347
CUST_04209,2,0,174
CUST_04210,40,4,391
CUST_04211,3,1,404
CUST_04212,0,0,38907
CUST_04213,35,13,629
CUST_04214,7,3,791
CUST_04215,32,5,652
CUST_04216,0,1,624
CUST_04217,21,3,36282
CUST_04218,42,10,248
CUST_04219,2,0,31312
CUST_04220,24,5,88
CUST_04221,1,1,876
CUST_04222,9,6,820
CUST_04223,4,1,731
CUST_04224,1,0,998
CUST_04225,3,0,22721
CUST_04226,35,12,414
CUST_04227,32,13,454
CUST_04228,2,0,562
CUST_04229,6,14,510
CUST_04230,37,13,174
CUST_04231,44,10,934
CUST_04232,33,4,49699
CUST_04233,8,3,628
CUST_04234,4,1,312
CUST_04235,28,8,945
CUST_04236,36,3,370
CUST_04237,4,0,312
CUST_04238,2,0,802
CUST_04239,25,5,503
CUST_04240,1,0,85
CUST_04241,0,1,646
CUST_04242,37,13,820
CUST_04243,35,7,265
CUST_04244,49,10,219
CUST_04245,0,1,294
CUST_04246,2,1,697
CUST_04247,9,2,505
CUST_04248,0,0,988
CUST_04249,41,11,162
CUST_04250,40,13,126
CUST_04251,25,10,826
CUST_04252,16,14,116
CUST_04253,1,0,405
CUST_04254,18,7,42497
CUST_04255,47,11,767
CUST_04256,46,1,355
CUST_04257,14,10,7960
CUST_04258,1,1,989
CUST_04259,45,14,221
CUST_04260,3,0,35339
CUST_04261,18,1,36783
CUST_04262,11,12,894
CUST_04263,2,1,862
