ticket_id,customer_id,priority,resolution_time_hours,satisfaction_score
TKT_008748,CUST_00557,Low,47,3
TKT_008749,CUST_01123,High,68,3
TKT_008750,CUST_02116,Medium,32,3
TKT_008751,CUST_02126,Critical,17,4
TKT_008752,CUST_03218,Low,39,4
TKT_008753,CUST_00075,Medium,47,2
TKT_008754,CUST_00514,Low,43,4
TKT_008755,CUST_04862,High,69,5
TKT_008756,CUST_04230,Low,17,5
TKT_008757,CUST_03091,Medium,34,5
TKT_008758,CUST_02740,Low,17,2
TKT_008759,CUST_02877,Medium,71,3
TKT_008760,CUST_02032,Medium,33,1
TKT_008761,CUST_03192,Medium,42,5
TKT_008762,CUST_03407,Low,30,2
TKT_008763,CUST_03991,Medium,19,5
TKT_008764,CUST_00531,Medium,19,4
TKT_008765,CUST_04166,Low,31,1
TKT_008766,CUST_00434,Medium,35,4
TKT_008767,CUST_01630,Critical,22,2
TKT_008768,CUST_03734,High,71,4
TKT_008769,CUST_03708,Low,52,4
TKT_008770,CUST_03294,High,64,1
TKT_008771,CUST_00067,High,62,5
TKT_008772,CUST_02855,Low,18,3
TKT_008773,CUST_02279,Medium,63,3
TKT_008774,CUST_00668,High,19,4
TKT_008775,CUST_03969,Medium,38,5
TKT_008776,CUST_00150,Low,54,5
TKT_008777,CUST_01133,Medium,14,5
TKT_008778,CUST_04915,Low,28,5
TKT_008779,CUST_04711,Low,16,4
TKT_008780,CUST_00540,High,49,4
TKT_008781,CUST_01822,Low,71,4
TKT_008782,CUST_00475,High,58,5
TKT_008783,CUST_02302,Low,20,1
TKT_008784,CUST_03625,Medium,62,4
TKT_008785,CUST_02541,Medium,17,3
TKT_008786,CUST_02713,Medium,19,4
TKT_008787,CUST_02619,High,55,4
TKT_008788,CUST_02850,High,37,5
TKT_008789,CUST_03239,Medium,59,3
TKT_008790,CUST_02157,Low,31,5
TKT_008791,CUST_03489,Medium,37,5
TKT_008792,CUST_02804,Low,69,4
TKT_008793,CUST_04374,Low,65,4
TKT_008794,CUST_03483,Low,14,4
TKT_008795,CUST_02715,Low,59,5
TKT_008796,CUST_00250,Low,69,2
TKT_008797,CUST_00559,Low,36,4
TKT_008798,CUST_01586,Medium,26,3
TKT_008799,CUST_03447,Low,22,1
TKT_008800,CUST_03695,Low,43,3
TKT_008801,CUST_02332,Medium,43,4
TKT_008802,CUST_04840,Low,17,5
TKT_008803,CUST_01725,Low,13,4
TKT_008804,CUST_01587,Medium,34,4
TKT_008805,CUST_04837,Medium,40,4
TKT_008806,CUST_01906,High,18,2
TKT_008807,CUST_02793,Low,41,2
TKT_008808,CUST_00417,Medium,27,5
TKT_008809,CUST_02579,Low,12,5
TKT_008810,CUST_03614,Low,24,5
TKT_008811,CUST_00804,Low,47,5
TKT_008812,CUST_02951,Medium,12,1
TKT_008813,CUST_04212,Low,33,3
TKT_008814,CUST_03179,Medium,48,4
TKT_008815,CUST_01570,High,40,2
TKT_008816,CUST_03250,Low,27,1
TKT_008817,CUST_00298,Low,62,3
TKT_008818,CUST_03233,Medium,55,5
TKT_008819,CUST_00782,Low,20,5
TKT_008820,CUST_03033,High,36,3
TKT_008821,CUST_04508,Critical,18,5
TKT_008822,CUST_04722,Low,33,3
TKT_008823,CUST_00423,Medium,52,5
TKT_008824,CUST_01118,Medium,13,3
TKT_008825,CUST_04639,Medium,12,1
TKT_008826,CUST_04851,Low,21,5
TKT_008827,CUST_03972,Low,46,3
TKT_008828,CUST_02886,Medium,35,1
TKT_008829,CUST_00536,Medium,61,5
TKT_008830,CUST_02266,Critical,1,4
TKT_008831,CUST_01378,Medium,55,4
TKT_008832,CUST_03649,Medium,58,5
TKT_008833,CUST_01124,Critical,1,5
TKT_008834,CUST_00421,Low,21,4
TKT_008835,CUST_02363,Low,49,2
TKT_008836,CUST_00315,Medium,31,4
TKT_008837,CUST_02487,Low,63,5
TKT_008838,CUST_01601,High,23,4
TKT_008839,CUST_03149,Medium,71,4
TKT_008840,CUST_02618,Low,34,5
TKT_008841,CUST_00100,Low,34,5
TKT_008842,CUST_00891,Medium,20,4
TKT_008843,CUST_00812,Low,15,1
TKT_008844,CUST_03533,Low,40,2
TKT_008845,CUST_01422,Medium,38,5
TKT_008846,CUST_04044,Low,40,5
TKT_008847,CUST_00245,Low,68,4
TKT_008848,CUST_03453,Medium,15,4
TKT_008849,CUST_02100,Low,13,4
TKT_008850,CUST_03263,High,18,1
TKT_008851,CUST_02170,Low,68,5
TKT_008852,CUST_03483,Medium,54,3
TKT_008853,CUST_01014,Low,59,4
TKT_008854,CUST_04390,Low,53,4
TKT_008855,CUST_00246,High,58,5
TKT_008856,CUST_04068,Medium,45,2
TKT_008857,CUST_01208,Low,23,4
TKT_008858,CUST_03521,Low,38,5
TKT_008859,CUST_02394,Low,65,5
TKT_008860,CUST_03240,Medium,33,3
TKT_008861,CUST_01640,Medium,26,4
TKT_008862,CUST_03477,Low,54,4
TKT_008863,CUST_02649,Low,21,4
TKT_008864,CUST_03596,Medium,46,4
TKT_008865,CUST_02084,Medium,51,5
TKT_008866,CUST_01040,Low,64,5
TKT_008867,CUST_02722,Low,31,4
TKT_008868,CUST_02760,High,43,5
TKT_008869,CUST_00987,Medium,31,4
TKT_008870,CUST_02471,Low,16,4
TKT_008871,CUST_00960,Low,40,3
TKT_008872,CUST_02253,Critical,23,5
TKT_008873,CUST_04253,Medium,37,3
TKT_008874,CUST_04927,Medium,22,3
TKT_008875,CUST_00299,Low,40,3
TKT_008876,CUST_00019,High,71,1
TKT_008877,CUST_01523,Medium,55,3
TKT_008878,CUST_02186,Low,31,4
TKT_008879,CUST_00700,Low,54,1
TKT_008880,CUST_04139,Low,17,2
TKT_008881,CUST_00625,Medium,19,3
TKT_008882,CUST_02417,Medium,56,2
TKT_008883,CUST_04075,Medium,58,2
TKT_008884,CUST_01153,Medium,13,2
TKT_008885,CUST_01299,Medium,66,5
TKT_008886,CUST_00376,Low,38,5
TKT_008887,CUST_03993,Low,49,5
TKT_008888,CUST_01383,Low,31,5
TKT_008889,CUST_00852,Low,41,4
TKT_008890,CUST_01308,Critical,3,3
TKT_008891,CUST_03179,Low,13,5
TKT_008892,CUST_00483,Medium,26,5
TKT_008893,CUST_01048,High,44,5
TKT_008894,CUST_00919,Medium,22,4
TKT_008895,CUST_02529,Medium,51,4
TKT_008896,CUST_04084,Low,35,4
TKT_008897,CUST_02366,Low,52,4
TKT_008898,CUST_02191,Medium,26,1
TKT_008899,CUST_04612,Low,16,3
TKT_008900,CUST_02048,Low,20,2
TKT_008901,CUST_01735,Medium,15,4
TKT_008902,CUST_01537,High,38,3
TKT_008903,CUST_02373,Low,53,3
TKT_008904,CUST_01550,Low,15,5
TKT_008905,CUST_01246,Low,48,5
TKT_008906,CUST_02534,Medium,62,2
TKT_008907,CUST_01815,Medium,64,5
TKT_008908,CUST_03527,Low,24,4
TKT_008909,CUST_01132,High,32,5
TKT_008910,CUST_04466,Medium,22,5
TKT_008911,CUST_02960,Medium,23,4
TKT_008912,CUST_04489,Low,25,5
TKT_008913,CUST_04215,Low,56,5
TKT_008914,CUST_01774,High,69,4
TKT_008915,CUST_04450,High,47,2
TKT_008916,CUST_00766,Medium,24,4
TKT_008917,CUST_03005,Medium,70,1
TKT_008918,CUST_01581,Low,16,4
TKT_008919,CUST_01662,Critical,17,3
TKT_008920,CUST_01671,Medium,20,4
TKT_008921,CUST_01088,Low,44,3
TKT_008922,CUST_03948,High,55,4
TKT_008923,CUST_03490,Low,66,5
TKT_008924,CUST_04378,Low,28,4
TKT_008925,CUST_02601,Medium,38,5
TKT_008926,CUST_02490,Medium,12,2
TKT_008927,CUST_03382,Medium,62,5
TKT_008928,CUST_01437,Medium,16,3
TKT_008929,CUST_00816,Low,23,5
TKT_008930,CUST_00232,Low,36,4
TKT_008931,CUST_01485,Medium,36,4
TKT_008932,CUST_03656,Low,23,4
TKT_008933,CUST_01479,Medium,22,3
TKT_008934,CUST_04485,Medium,41,1
TKT_008935,CUST_01332,High,59,4
TKT_008936,CUST_01281,Low,38,1
TKT_008937,CUST_02422,Medium,28,5
TKT_008938,CUST_03624,Critical,13,3
TKT_008939,CUST_02240,Low,14,3
TKT_008940,CUST_03595,Medium,22,5
TKT_008941,CUST_01406,Low,60,2
TKT_008942,CUST_01888,High,44,4
TKT_008943,CUST_02183,Medium,58,4
TKT_008944,CUST_00179,Critical,22,4
TKT_008945,CUST_00551,Low,29,4
TKT_008946,CUST_04652,Medium,12,3
TKT_008947,CUST_04075,Medium,17,3
TKT_008948,CUST_04905,Medium,45,1
TKT_008949,CUST_03367,Low,16,4
TKT_008950,CUST_04253,Low,14,5
TKT_008951,CUST_00201,Low,37,5
TKT_008952,CUST_03896,Low,48,1
TKT_008953,CUST_01347,Medium,51,3
TKT_008954,CUST_04441,Low,17,4
TKT_008955,CUST_02464,Medium,22,1
TKT_008956,CUST_02145,Medium,22,4
TKT_008957,CUST_00621,Low,54,5
TKT_008958,CUST_01778,Low,51,3
TKT_008959,CUST_03881,Low,49,5
TKT_008960,CUST_04975,Medium,27,2
TKT_008961,CUST_01133,Medium,31,1
TKT_008962,CUST_00955,Medium,31,3
TKT_008963,CUST_00132,Critical,1,4
TKT_008964,CUST_00605,Low,69,5
TKT_008965,CUST_04662,Medium,46,2
TKT_008966,CUST_01401,Medium,51,3
TKT_008967,CUST_03267,Low,56,4
TKT_008968,CUST_04354,High,53,3
TKT_008969,CUST_04076,High,36,1
TKT_008970,CUST_03940,Low,41,3
TKT_008971,CUST_02894,Medium,51,3
TKT_008972,CUST_02549,High,36,4
TKT_008973,CUST_03884,Medium,21,2
TKT_008974,CUST_01886,Medium,56,4
TKT_008975,CUST_00339,Low,68,3
TKT_008976,CUST_02067,Low,46,3
TKT_008977,CUST_00911,Low,38,3
TKT_008978,CUST_03997,Medium,71,4
TKT_008979,CUST_04819,High,15,5
TKT_008980,CUST_00854,Medium,71,4
TKT_008981,CUST_04271,Medium,27,2
TKT_008982,CUST_04087,Low,40,4
TKT_008983,CUST_04615,Low,46,2
TKT_008984,CUST_00897,Medium,32,3
TKT_008985,CUST_00233,Medium,52,4
TKT_008986,CUST_02759,High,42,4
TKT_008987,CUST_04630,Medium,30,4
TKT_008988,CUST_00825,Medium,55,4
TKT_008989,CUST_00125,Critical,12,4
TKT_008990,CUST_03657,Low,43,5
TKT_008991,CUST_00698,Low,15,5
TKT_008992,CUST_01062,Medium,25,4
TKT_008993,CUST_00248,Medium,12,5
TKT_008994,CUST_04096,Medium,51,4
TKT_008995,CUST_02007,Low,30,5
TKT_008996,CUST_01920,High,59,1
TKT_008997,CUST_01612,Medium,43,3
TKT_008998,CUST_00141,Low,19,3
TKT_008999,CUST_04193,Low,16,3
TKT_009000,CUST_03664,High,19,3
TKT_009001,CUST_03328,Low,60,4
TKT_009002,CUST_01378,Medium,17,5
TKT_009003,CUST_04041,Low,46,1
TKT_009004,CUST_02864,Low,64,5
TKT_009005,CUST_01551,Medium,63,3
TKT_009006,CUST_02018,Medium,71,4
TKT_009007,CUST_00808,Low,22,4
TKT_009008,CUST_02846,Critical,8,4
TKT_009009,CUST_03440,Low,36,1
TKT_009010,CUST_04631,Medium,62,4
TKT_009011,CUST_02313,Low,40,1
TKT_009012,CUST_00672,High,66,1
TKT_009013,CUST_00305,High,31,3
TKT_009014,CUST_02477,Low,46,3
TKT_009015,CUST_04880,Medium,37,4
TKT_009016,CUST_01312,Low,62,3
TKT_009017,CUST_02841,Medium,31,4
TKT_009018,CUST_03934,High,50,4
TKT_009019,CUST_04133,Low,54,1
TKT_009020,CUST_04397,Low,52,3
TKT_009021,CUST_00136,Low,58,4
TKT_009022,CUST_03313,Low,55,3
TKT_009023,CUST_04271,Low,55,3
TKT_009024,CUST_02852,Low,17,4
TKT_009025,CUST_03033,Low,28,4
TKT_009026,CUST_02407,High,67,3
TKT_009027,CUST_03978,Low,61,4
TKT_009028,CUST_02305,Low,38,5
TKT_009029,CUST_03066,Low,52,2
TKT_009030,CUST_01242,Critical,5,3
TKT_009031,CUST_03168,Medium,30,3
TKT_009032,CUST_03671,Low,53,2
TKT_009033,CUST_00131,Medium,43,4
TKT_009034,CUST_00627,Medium,54,3
TKT_009035,CUST_00288,Critical,23,5
TKT_009036,CUST_02708,High,49,2
TKT_009037,CUST_02104,Low,52,5
TKT_009038,CUST_02048,Medium,42,4
TKT_009039,CUST_02382,Medium,27,4
TKT_009040,CUST_01635,Critical,4,4
TKT_009041,CUST_01596,Low,14,2
TKT_009042,CUST_03256,Low,27,1
TKT_009043,CUST_00687,Medium,61,5
TKT_009044,CUST_02712,Medium,62,1
TKT_009045,CUST_04905,Medium,27,4
TKT_009046,CUST_04100,Low,15,5
TKT_009047,CUST_01612,Critical,13,1
TKT_009048,CUST_02483,High,65,3
TKT_009049,CUST_04878,Medium,39,3
TKT_009050,CUST_04063,Medium,34,3
TKT_009051,CUST_00995,High,53,2
TKT_009052,CUST_01402,Low,30,3
TKT_009053,CUST_01554,Low,36,2
TKT_009054,CUST_02876,Critical,21,2
TKT_009055,CUST_03228,Medium,14,4
TKT_009056,CUST_03571,Low,19,3
TKT_009057,CUST_00660,High,37,1
TKT_009058,CUST_00965,Critical,9,5
TKT_009059,CUST_02075,High,30,4
TKT_009060,CUST_00988,Low,66,5
TKT_009061,CUST_00613,Low,28,1
TKT_009062,CUST_02131,Medium,12,4
TKT_009063,CUST_03215,Medium,64,5
TKT_009064,CUST_01277,Critical,9,4
TKT_009065,CUST_02145,Critical,18,5
TKT_009066,CUST_04967,High,68,2
TKT_009067,CUST_03507,Low,54,2
TKT_009068,CUST_00229,Medium,23,2
TKT_009069,CUST_01019,High,43,4
TKT_009070,CUST_01221,Low,35,5
TKT_009071,CUST_02880,Low,45,4
TKT_009072,CUST_03358,Medium,35,5
TKT_009073,CUST_03105,Low,53,5
TKT_009074,CUST_04873,High,20,5
TKT_009075,CUST_01547,Low,59,4
TKT_009076,CUST_01612,Medium,15,3
TKT_009077,CUST_03978,Critical,12,1
TKT_009078,CUST_04150,Critical,21,4
TKT_009079,CUST_02379,Medium,47,5
TKT_009080,CUST_04601,High,35,4
TKT_009081,CUST_04244,Critical,12,1
TKT_009082,CUST_04613,High,50,5
TKT_009083,CUST_02328,Medium,26,2
TKT_009084,CUST_04512,Medium,36,2
TKT_009085,CUST_00556,Medium,67,3
TKT_009086,CUST_00206,Medium,54,2
TKT_009087,CUST_01002,High,21,5
TKT_009088,CUST_03864,Medium,21,5
TKT_009089,CUST_00118,High,17,2
TKT_009090,CUST_02528,Low,63,3
TKT_009091,CUST_03852,Medium,16,4
TKT_009092,CUST_03762,Low,71,4
TKT_009093,CUST_02901,Medium,40,3
TKT_009094,CUST_01459,Medium,31,3
TKT_009095,CUST_02702,High,12,4
TKT_009096,CUST_04637,Low,33,4
TKT_009097,CUST_01049,Low,68,5
TKT_009098,CUST_03001,High,58,4
TKT_009099,CUST_02226,Critical,3,5
TKT_009100,CUST_02188,Low,37,5
TKT_009101,CUST_01106,Low,25,3
TKT_009102,CUST_04528,Low,47,3
TKT_009103,CUST_02994,Medium,23,5
TKT_009104,CUST_00531,Medium,26,4
TKT_009105,CUST_04464,Medium,60,2
TKT_009106,CUST_04863,Medium,27,3
TKT_009107,CUST_02101,Medium,26,1
TKT_009108,CUST_04643,Low,19,3
TKT_009109,CUST_03441,Medium,55,4
TKT_009110,CUST_04763,Medium,61,3
TKT_009111,CUST_03651,High,25,3
TKT_009112,CUST_01997,Critical,14,1
TKT_009113,CUST_00742,Medium,66,5
TKT_009114,CUST_01075,Low,23,4
TKT_009115,CUST_02963,Low,35,5
TKT_009116,CUST_02704,Medium,13,1
TKT_009117,CUST_00867,Low,29,5
TKT_009118,CUST_03783,Low,15,4
TKT_009119,CUST_02133,Low,39,2
TKT_009120,CUST_01193,Critical,16,3
TKT_009121,CUST_04022,Low,52,2
TKT_009122,CUST_02078,Low,51,3
TKT_009123,CUST_01171,High,18,3
TKT_009124,CUST_04184,Medium,56,4
TKT_009125,CUST_04924,Low,67,3
TKT_009126,CUST_00591,High,23,4
TKT_009127,CUST_03492,Low,55,4
TKT_009128,CUST_02225,High,66,5
TKT_009129,CUST_04878,Medium,56,5
TKT_009130,CUST_02640,Low,30,2
TKT_009131,CUST_04846,Medium,15,4
TKT_009132,CUST_01617,Medium,13,2
TKT_009133,CUST_03269,Medium,35,3
TKT_009134,CUST_04905,High,56,4
TKT_009135,CUST_04899,Low,22,5
TKT_009136,CUST_02496,Low,35,4
TKT_009137,CUST_01205,Critical,13,5
TKT_009138,CUST_00165,Medium,50,4
TKT_009139,CUST_02484,Medium,20,5
TKT_009140,CUST_03602,Low,70,3
TKT_009141,CUST_03861,Medium,18,4
TKT_009142,CUST_03328,Medium,40,5
TKT_009143,CUST_01857,Low,46,4
TKT_009144,CUST_02001,Low,35,1
TKT_009145,CUST_04573,Medium,14,4
TKT_009146,CUST_04453,Low,12,2
TKT_009147,CUST_02365,Medium,44,5
TKT_009148,CUST_01211,Medium,63,5
TKT_009149,CUST_03014,Low,57,5
TKT_009150,CUST_01799,Medium,45,2
TKT_009151,CUST_00547,Low,54,2
TKT_009152,CUST_04955,Critical,21,5
TKT_009153,CUST_00042,Critical,11,4
TKT_009154,CUST_01749,Medium,22,5
TKT_009155,CUST_03227,Low,51,5
TKT_009156,CUST_01561,High,44,5
TKT_009157,CUST_03778,Critical,20,3
TKT_009158,CUST_02567,Medium,49,4
TKT_009159,CUST_04292,Medium,31,5
TKT_009160,CUST_01768,Low,43,3
TKT_009161,CUST_01321,Low,19,4
TKT_009162,CUST_04531,Medium,62,3
TKT_009163,CUST_03945,Medium,64,3
TKT_009164,CUST_01756,Low,66,5
TKT_009165,CUST_03864,Low,28,2
TKT_009166,CUST_04944,Medium,57,2
TKT_009167,CUST_04577,Medium,47,3
TKT_009168,CUST_00283,Medium,13,4
TKT_009169,CUST_04693,Medium,59,5
TKT_009170,CUST_03811,Medium,63,3
TKT_009171,CUST_00827,Low,45,5
TKT_009172,CUST_04004,Medium,22,4
TKT_009173,CUST_00290,Low,25,5
TKT_009174,CUST_00564,High,29,3
TKT_009175,CUST_04598,Low,21,5
TKT_009176,CUST_00654,Low,34,1
TKT_009177,CUST_03131,Medium,35,3
TKT_009178,CUST_01081,Medium,55,5
TKT_009179,CUST_01656,Medium,22,1
TKT_009180,CUST_03109,Low,66,4
TKT_009181,CUST_03770,Medium,52,5
TKT_009182,CUST_00467,Low,67,4
TKT_009183,CUST_04896,Medium,39,2
TKT_009184,CUST_03860,Low,38,4
TKT_009185,CUST_03535,High,59,4
TKT_009186,CUST_02028,High,19,4
TKT_009187,CUST_03257,Critical,12,3
TKT_009188,CUST_03693,High,48,3
TKT_009189,CUST_03416,Low,58,1
TKT_009190,CUST_02901,Medium,58,1
TKT_009191,CUST_01968,Low,60,5
TKT_009192,CUST_02661,Low,13,4
TKT_009193,CUST_02253,Low,56,2
TKT_009194,CUST_02027,Medium,69,1
TKT_009195,CUST_04554,Medium,54,1
TKT_009196,CUST_02735,High,12,2
TKT_009197,CUST_01255,Medium,52,1
TKT_009198,CUST_01292,Medium,15,5
TKT_009199,CUST_00946,Medium,59,3
TKT_009200,CUST_01787,High,59,3
TKT_009201,CUST_00489,High,14,4
TKT_009202,CUST_04136,Medium,37,3
TKT_009203,CUST_04826,Low,61,4
TKT_009204,CUST_00748,Low,18,3
TKT_009205,CUST_01623,Medium,33,4
TKT_009206,CUST_00356,Low,21,3
TKT_009207,CUST_02740,Medium,21,4
TKT_009208,CUST_01616,Medium,50,5
TKT_009209,CUST_03591,Medium,12,4
TKT_009210,CUST_02811,High,60,4
TKT_009211,CUST_03149,Medium,69,3
TKT_009212,CUST_00716,Medium,63,4
TKT_009213,CUST_03931,Low,48,4
TKT_009214,CUST_04767,Medium,22,1
TKT_009215,CUST_04497,Medium,45,4
TKT_009216,CUST_04326,Critical,1,4
TKT_009217,CUST_03394,Medium,21,5
TKT_009218,CUST_04163,Medium,25,4
TKT_009219,CUST_01683,Medium,49,5
TKT_009220,CUST_03294,Low,71,5
TKT_009221,CUST_01447,Medium,13,5
TKT_009222,CUST_01520,Low,50,3
TKT_009223,CUST_04311,Low,21,3
TKT_009224,CUST_02538,Low,43,4
TKT_009225,CUST_04999,Medium,40,1
TKT_009226,CUST_00340,High,61,5
TKT_009227,CUST_00112,High,12,3
TKT_009228,CUST_04478,Low,55,2
TKT_009229,CUST_03738,Low,68,1
TKT_009230,CUST_04182,Medium,15,4
TKT_009231,CUST_04457,Low,44,2
TKT_009232,CUST_00484,Low,57,4
TKT_009233,CUST_04570,Medium,35,4
TKT_009234,CUST_00881,Low,52,5
TKT_009235,CUST_03103,Low,33,1
TKT_009236,CUST_00168,Medium,21,5
TKT_009237,CUST_03292,Medium,55,5
TKT_009238,CUST_01736,Medium,71,4
TKT_009239,CUST_04463,Low,37,5
TKT_009240,CUST_01549,Low,25,1
TKT_009241,CUST_04668,Low,23,4
TKT_009242,CUST_00847,Low,31,5
TKT_009243,CUST_02953,Low,45,4
TKT_009244,CUST_00888,Low,67,3
TKT_009245,CUST_01917,Medium,46,1
TKT_009246,CUST_01312,Medium,56,4
TKT_009247,CUST_04054,Low,33,5
TKT_009248,CUST_03127,Low,49,5
TKT_009249,CUST_03315,Medium,28,1
TKT_009250,CUST_02201,Medium,39,5
TKT_009251,CUST_04265,Low,34,5
TKT_009252,CUST_01818,Low,27,4
TKT_009253,CUST_03181,Medium,34,4
TKT_009254,CUST_02944,Low,48,5
TKT_009255,CUST_03937,Medium,61,4
TKT_009256,CUST_03746,Medium,47,4
TKT_009257,CUST_03846,Medium,34,4
TKT_009258,CUST_03743,Low,42,1
TKT_009259,CUST_01763,High,26,4
TKT_009260,CUST_01184,High,24,5
TKT_009261,CUST_02858,Low,25,4
TKT_009262,CUST_03897,Low,33,4
TKT_009263,CUST_02377,Medium,20,5
TKT_009264,CUST_02606,Medium,19,2
TKT_009265,CUST_00344,Medium,25,5
TKT_009266,CUST_00635,High,64,3
TKT_009267,CUST_01238,Low,18,5
TKT_009268,CUST_03230,Medium,14,3
TKT_009269,CUST_04260,Low,47,5
TKT_009270,CUST_04378,Low,34,5
TKT_009271,CUST_02178,Low,28,3
TKT_009272,CUST_02924,Medium,52,5
TKT_009273,CUST_01329,Medium,66,2
TKT_009274,CUST_02094,Low,36,5
TKT_009275,CUST_01237,Medium,34,2
TKT_009276,CUST_01434,Medium,22,5
TKT_009277,CUST_04088,Low,43,4
TKT_009278,CUST_02002,Low,64,5
TKT_009279,CUST_01857,Low,12,4
TKT_009280,CUST_01533,Medium,38,4
TKT_009281,CUST_02050,Medium,55,4
TKT_009282,CUST_04838,Medium,39,2
TKT_009283,CUST_01871,Low,50,3
TKT_009284,CUST_01728,High,37,5
TKT_009285,CUST_04964,Medium,70,3
TKT_009286,CUST_02301,Medium,20,1
TKT_009287,CUST_01496,Low,41,5
TKT_009288,CUST_02876,Medium,14,5
TKT_009289,CUST_00089,Medium,54,3
TKT_009290,CUST_01929,Medium,42,3
TKT_009291,CUST_01039,Medium,64,4
TKT_009292,CUST_03237,Low,21,2
TKT_009293,CUST_01868,Low,62,5
TKT_009294,CUST_03996,Critical,2,3
TKT_009295,CUST_04714,Low,12,5
TKT_009296,CUST_01443,Low,57,5
TKT_009297,CUST_03906,Low,19,3
TKT_009298,CUST_03774,Low,50,1
TKT_009299,CUST_00469,Low,21,4
TKT_009300,CUST_00641,Medium,35,3
TKT_009301,CUST_03932,Medium,55,3
TKT_009302,CUST_00437,Low,30,5
TKT_009303,CUST_04301,Critical,19,4
TKT_009304,CUST_00956,Medium,18,4
TKT_009305,CUST_04618,Medium,20,4
TKT_009306,CUST_03693,Medium,65,2
TKT_009307,CUST_01686,Medium,43,5
TKT_009308,CUST_00285,Low,30,4
TKT_009309,CUST_04933,Medium,50,5
TKT_009310,CUST_02485,High,40,3
TKT_009311,CUST_01163,Low,27,2
TKT_009312,CUST_04755,Medium,50,2
TKT_009313,CUST_02963,Medium,55,5
TKT_009314,CUST_01438,Low,14,4
TKT_009315,CUST_01572,High,16,3
TKT_009316,CUST_04010,Low,17,5
TKT_009317,CUST_04873,Low,28,5
TKT_009318,CUST_04743,High,28,5
TKT_009319,CUST_00390,Medium,47,5
TKT_009320,CUST_02246,Medium,53,1
TKT_009321,CUST_00557,Medium,43,2
TKT_009322,CUST_02001,Low,66,4
TKT_009323,CUST_02505,Low,66,5
TKT_009324,CUST_03526,Critical,9,5
TKT_009325,CUST_01111,Low,25,2
TKT_009326,CUST_04320,Medium,43,2
TKT_009327,CUST_01277,Low,54,4
TKT_009328,CUST_03267,High,49,4
TKT_009329,CUST_01401,Critical,19,2
TKT_009330,CUST_04226,Low,58,1
TKT_009331,CUST_02036,Medium,34,1
TKT_009332,CUST_01457,High,71,2
TKT_009333,CUST_04635,High,23,4
TKT_009334,CUST_01353,Medium,33,5
TKT_009335,CUST_00932,Low,41,1
TKT_009336,CUST_01885,Low,64,4
TKT_009337,CUST_02948,Medium,69,2
TKT_009338,CUST_04181,Critical,22,4
TKT_009339,CUST_04965,Medium,21,3
TKT_009340,CUST_04303,Low,23,5
TKT_009341,CUST_00412,Low,47,4
TKT_009342,CUST_03994,High,39,3
TKT_009343,CUST_00121,Medium,34,4
TKT_009344,CUST_01481,Medium,35,5
TKT_009345,CUST_00009,Medium,39,5
TKT_009346,CUST_04408,High,19,4
TKT_009347,CUST_03276,Low,31,4
TKT_009348,CUST_04925,Medium,14,2
TKT_009349,CUST_00500,High,18,4
TKT_009350,CUST_02698,Medium,34,5
TKT_009351,CUST_04241,Low,70,4
TKT_009352,CUST_04497,Low,46,1
TKT_009353,CUST_02975,Low,44,4
TKT_009354,CUST_00686,Critical,19,4
TKT_009355,CUST_00755,Low,57,4
TKT_009356,CUST_04579,High,46,5
TKT_009357,CUST_02148,Low,33,2
TKT_009358,CUST_02653,Low,45,5
TKT_009359,CUST_04882,High,47,2
TKT_009360,CUST_02315,High,48,3
TKT_009361,CUST_04602,Low,49,4
TKT_009362,CUST_04057,Low,37,5
TKT_009363,CUST_02298,Medium,52,4
TKT_009364,CUST_04535,Low,21,2
TKT_009365,CUST_03680,High,48,5
TKT_009366,CUST_00387,Low,61,3
TKT_009367,CUST_01486,Medium,18,5
TKT_009368,CUST_02544,Low,53,5
TKT_009369,CUST_04712,Low,22,3
TKT_009370,CUST_04752,Medium,28,5
TKT_009371,CUST_00137,Low,19,3
TKT_009372,CUST_02628,Medium,18,1
TKT_009373,CUST_04269,Medium,57,3
TKT_009374,CUST_02050,Low,54,2
TKT_009375,CUST_00857,Medium,19,3
TKT_009376,CUST_04594,High,44,4
TKT_009377,CUST_01144,Medium,17,2
TKT_009378,CUST_02838,Critical,4,1
TKT_009379,CUST_00149,Low,16,4
TKT_009380,CUST_04951,Low,27,3
TKT_009381,CUST_02267,Low,56,4
TKT_009382,CUST_02564,Critical,11,5
TKT_009383,CUST_00570,Low,25,3
TKT_009384,CUST_00198,Low,45,4
TKT_009385,CUST_03446,High,67,4
TKT_009386,CUST_03098,High,69,5
TKT_009387,CUST_02506,High,61,5
TKT_009388,CUST_02757,Medium,45,4
TKT_009389,CUST_04007,Medium,36,3
TKT_009390,CUST_00712,Low,33,2
TKT_009391,CUST_00927,Medium,14,5
TKT_009392,CUST_03770,Low,52,1
TKT_009393,CUST_04271,Medium,29,4
TKT_009394,CUST_04375,Low,67,5
TKT_009395,CUST_00208,High,31,2
TKT_009396,CUST_04871,Low,24,4
TKT_009397,CUST_02353,Medium,53,3
TKT_009398,CUST_02776,Medium,45,3
TKT_009399,CUST_00992,Low,32,5
TKT_009400,CUST_03427,Low,40,4
TKT_009401,CUST_02079,Low,62,5
TKT_009402,CUST_00125,Critical,4,5
